,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
8720,3 AVE GENERAL DE GAULLE,CHAMPAGNE-AU-MONT-D'OR,Not available,"1,218",69410,"1,398","1,418",69
8721,AV. DU GENERAL DE GAULLE - D 30,CHAMPAGNE AU MT D'OR,"1,293","1,166",69410,Not available,"1,379",69
8722,RN 86 La Maladière,CONDRIEU,Not available,"1,162",69420,"1,314","1,334",69
8723,27 route de la taquière,Ampuis,"1,284","1,162",69420,"1,314",Not available,69
8724,LA CHEVALIERE,Beaujeu,"1,360","1,250",69430,Not available,"1,440",69
8725,RUE FRANCIS NORGELET,BEAUJEU,Not available,"1,249",69430,"1,359","1,439",69
8726,"Le Bourg, Rue du Commerce",Le Perréon,Not available,"1,193",69460,"1,357","1,373",69
8727,913 route du beaujolais,Blacé,Not available,"1,260",69460,"1,420",Not available,69
8728,56 Rue de Charlieu,COURS-LA-VILLE,"1,419","1,299",69470,Not available,"1,509",69
8729,1 BOULEVARD DE COUBERTIN,Cours-la-Ville,Not available,"1,189",69470,"1,359",Not available,69
8730,29 Avenue de la Gare,Anse,Not available,"1,230",69480,"1,390","1,420",69
8731, Route de Villefranche,ANSE,Not available,Not available,69480,Not available,Not available,69
8732, Route de Villefranche,ANSE,Not available,"1,183",69480,"1,339","1,409",69
8733,Route de Villefranche,Anse,"1,388","1,268",69480,Not available,"1,458",69
8734,RN 7,SAINT LOUP,"1,327","1,175",69490,"1,375",Not available,69
8735,La Croisette,Pontcharra-sur-Turdine,Not available,"1,195",69490,"1,367","1,399",69
8736,209 bd Pinel,BRON,Not available,Not available,69500,Not available,Not available,69
8737,"248, Route de Genas",BRON,Not available,"1,249",69500,"1,429","1,459",69
8738,16 Avenue Franklin Roosevelt,BRON,Not available,Not available,69500,Not available,Not available,69
8739,BD LAURENT BONNEVAY,BRON,Not available,Not available,69500,Not available,Not available,69
8740,296 Route de Genas,Bron,"1,379","1,189",69500,"1,389","1,409",69
8741,16 AV F ROOSEVELT,BRON,"1,290","1,159",69500,Not available,"1,379",69
8742,BD LAURENT BONNEVAY,BRON,"1,290","1,166",69500,Not available,"1,379",69
8743, Route des Monts du Lyonnais,MESSIMY,Not available,"1,260",69510,"1,400","1,420",69
8744,104 ROUTE DES MONTS DU LYONNAIS,MESSIMY,Not available,"1,260",69510,"1,410",Not available,69
8745,Centre Commercial du Jayon,GRIGNY,"1,319","1,165",69520,"1,329",Not available,69
8746,21 Rue Général de Gaulle,BRIGNAIS,Not available,"1,254",69530,"1,424",Not available,69
8747,213 Rue Général de Gaulle,Brignais,Not available,"1,207",69530,"1,379","1,410",69
8748,Rue du Chateau d'Yvours,Irigny,Not available,"1,186",69540,"1,369","1,417",69
8749,Z.i. la Gaité,Amplepuis,Not available,"1,179",69550,"1,329","1,379",69
8750,Z.i. la Gaité,AMPLEPUIS,"1,369","1,247",69550,Not available,"1,479",69
8751,Route de Roanne,Amplepuis,"1,299","1,177",69550,Not available,"1,377",69
8752,Avenue de la Gare,Saint-Romain-en-Gal,"1,335","1,168",69560,Not available,"1,405",69
8753,AUTOROUTE A6 AIRE DE DARDILLY,Dardilly,Not available,Not available,69570,Not available,Not available,69
8754,AIRE PORTE DE LYON,DARDILLY,"1,338","1,183",69570,Not available,"1,404",69
8755,AIRE DE DARDILLY,Dardilly,Not available,Not available,69570,Not available,Not available,69
8756,AUTOROUTE A6,DARDILLY,Not available,Not available,69570,Not available,Not available,69
8757,AUTOROUTE A6 - AIRE DE BRUYÈRES PAISY,DARDILLY,"1,469","1,349",69570,Not available,"1,579",69
8758,23 Avenue de la Porte de Lyon,Dardilly,"1,285","1,164",69571,"1,330","1,365",69
8759, Avenue Emmanuel Clément,SAINT-SYMPHORIEN-SUR-COISE,"1,299","1,169",69590,"1,319",Not available,69
8760,boulevard du 11 Novembre 1918,Saint-Symphorien-sur-Coise,Not available,"1,300",69590,"1,450","1,500",69
8761,141 Boulevard Émile Zola,Oullins,Not available,"1,164",69600,"1,326","1,353",69
8762,21 Grande Rue d'Oullins,Oullins,"1,319","1,169",69600,"1,329","1,359",69
8763,ZAC Bellevue,SOUZY,Not available,"1,174",69610,"1,339","1,369",69
8764,les plaines,SAINT LAURENT D'OINGT,"1,419","1,289",69620,Not available,"1,489",69
8765,1 Rue François Chanvillard,Chaponost,"1,570","1,410",69630,Not available,"1,600",69
8766,D51,Quincieux,"1,399","1,307",69650,Not available,"1,509",69
8767,"19, BOULEVARD EDOUARD-HERRIOT",Limas,"1,369","1,259",69651,Not available,"1,479",69
8768,1193 Avenue de l'Europe,VILLEFRANCHE-SUR-SAôNE,"1,413","1,264",69651,Not available,"1,481",69
8769,zac du garet,VILLEFRANCHE-SUR-SAôNE,"1,315","1,185",69658,Not available,"1,405",69
8770,61 Route de Bordeaux,VAUGNERAY,Not available,Not available,69670,Not available,Not available,69
8771,61 Route de Bordeaux,VAUGNERAY,"1,419","1,269",69670,Not available,"1,499",69
8772,142 Avenue Franklin Roosevelt,Bron,Not available,"1,199",69672,"1,389","1,409",69
8773,44 Route de Genas,CHASSIEU,Not available,"1,165",69680,"1,326","1,339",69
8774,28 Route de Lyon,CHASSIEU,Not available,"1,150",69680,"1,306","1,333",69
8775,CENTRE COMMERCIAL GIVORS 2 VALLEES,Givors,"1,309","1,178",69700,"1,353",Not available,69
8776,1293 Route de Beaucaire (Ex.45 R.N. 86),LOIRE-SUR-RHôNE,Not available,"1,300",69700,"1,470",Not available,69
8777,A 47 - Aire de St Romain,GIVORS,Not available,Not available,69700,Not available,Not available,69
8778,48 rue Jean Ligonnet,Givors,Not available,"1,184",69700,"1,348","1,383",69
8779,AUTOROUTE A47 AIRE DE SAINT ROMAIN EN GIER,Saint-Romain-en-Gier,Not available,Not available,69700,Not available,Not available,69
8780,AUTOROUTE A47 AIRE DE SAINT ROMAIN EN GIER,Givors,Not available,Not available,69700,Not available,Not available,69
8781,AUTOROUTE A47 Aire de Saint-Romain en Gier,Givors,Not available,Not available,69700,Not available,Not available,69
8782,AUTOROUTE A47 AIRE DE SAINT ROMAIN EN GIER,GIVORS,"1,489","1,359",69700,Not available,Not available,69
8783,RN 6,Saint-Laurent-de-Mure,"1,333","1,181",69720,Not available,"1,424",69
8784,17 Avenue Jean Moulin,SAINT-LAURENT-DE-MURE,Not available,"1,264",69720,"1,439",Not available,69
8785,6 Route Nationale,SAINT-BONNET-DE-MURE,"1,262","1,155",69720,Not available,"1,346",69
8786,433 ROUTE NATIONALE,GENAY,"1,389","1,266",69730,Not available,"1,499",69
8787,Rue Ampère,GENAY,"1,279","1,153",69730,"1,319","1,349",69
8788,22 Route de Lyon,GENAS,"1,429","1,279",69740,Not available,"1,469",69
8789,403 Route de Bellevue,LIMONEST,Not available,"1,270",69760,"1,420",Not available,69
8790,Route d'Heyrieux,Saint-Pierre-de-Chandieu,Not available,"1,189",69780,"1,389","1,409",69
8791,72 Route d'Heyrieux,Saint-Priest,Not available,Not available,69800,Not available,Not available,69
8792,259 Route de Grenoble,SAINT-PRIEST,Not available,Not available,69800,Not available,Not available,69
8793,91 Route de Grenoble,SAINT-PRIEST,Not available,Not available,69800,Not available,Not available,69
8794,ROUTE DE LYON,SAINT-PRIEST,Not available,Not available,69800,Not available,Not available,69
8795,119 RTE D'HEYRIEUX,Saint-Priest,Not available,Not available,69800,Not available,Not available,69
8796,AUT A 43,SAINT-PRIEST,Not available,Not available,69800,Not available,Not available,69
8797,AIRE DE MANISSIEUX,Saint-Priest,Not available,Not available,69800,Not available,Not available,69
8798,7 Rue de l'Égalité,SAINT-PRIEST,Not available,Not available,69800,Not available,Not available,69
8799,13 Bd Edouard HERRIOT,SAINT-PRIEST,Not available,"1,159",69800,"1,339","1,379",69
8800,"AUTOROUTE A43, AIRE DE SAINT PRIEST",Saint-Priest,"1,529","1,409",69800,Not available,Not available,69
8801,"AUTOROUTE A43, AIRE DE MANISSIEUX",Saint-Priest,"1,534","1,394",69800,Not available,"1,560",69
8802,RN 6- ROUTE DE GRENOBLE,SAINT PRIEST,"1,290","1,159",69800,Not available,Not available,69
8803,32 ROUTE DE LYON,SAINT PRIEST,"1,290","1,159",69800,Not available,"1,379",69
8804,72 ROUTE D'HEYRIEUX,SAINT PRIEST,"1,292","1,159",69800,Not available,"1,377",69
8805,91 RTE DE GRENOBLE,ST PRIEST,"1,290","1,159",69800,Not available,"1,379",69
8806,119 Route d'Heyrieux,Saint-Priest,"1,449","1,289",69800,Not available,"1,569",69
8807,BLD. André Boulloche BP 341,SAINT PRIEST,"1,258","1,152",69803,Not available,"1,349",69
8808,"Les Vernailles, 110 rue de l#039;industrie",Saint-Georges-de-Reneins,"1,300","1,159",69830,Not available,"1,347",69
8809,RTE DE LYON,Saint-Martin-en-Haut,Not available,"1,274",69850,"1,449",Not available,69
8810,"CD 385, LE BOURG",LAMURE-SUR-AZERGUES,"1,394","1,284",69870,Not available,"1,504",69
8811,Rue de la république,MEYZIEU,Not available,"1,159",69882,"1,339","1,369",69
8812,La Croix Blanche,Saint-Laurent-de-Chamousset,Not available,"1,280",69930,"1,440",Not available,69
8813,Avenue Gabriel Péri,Corbas,"1,449","1,289",69960,Not available,Not available,69
8814, Avenue du 8 Mai 1945,CORBAS,Not available,Not available,69960,Not available,Not available,69
8815,47 Avenue du 8 Mai 1945,Corbas,"1,359","1,237",69960,Not available,"1,469",69
8816,"85, Avenue de Chaponnay - Parc d'activité de la vallée de l'Ozon",CHAPONNAY,"1,275","1,149",69970,"1,305","1,355",69
8817,Boulevard Kennedy,VESOUL,Not available,"1,170",70000,"1,320","1,350",70
8818,Z.I. OUEST,Noidans-lès-Vesoul,"1,392","1,283",70000,Not available,"1,502",70
8819,1 Rue du Général Leclerc,Navenne,Not available,Not available,70000,Not available,Not available,70
8820,26 Rue de Pontarcher,VESOUL,Not available,"1,170",70000,"1,320","1,350",70
8821,Route de Paris,VESOUL,Not available,"1,249",70000,"1,439","1,469",70
8822,Rue Pierre Curie,Navenne,"1,280","1,170",70000,"1,320",Not available,70
8823,Carrefour de la Vaugine,Vesoul,"1,280","1,170",70000,Not available,"1,350",70
8824,ZAC DE L'OASIS,PUSEY,"1,280","1,170",70000,"1,320","1,350",70
8825,Rue Olivier Albert,NOIDANS-LèS-VESOUL,"1,285","1,175",70000,"1,325",Not available,70
8826,RN 19 ROUTE DE PARIS BP 30217,VESOUL,"1,394","1,259",70004,Not available,"1,504",70
8827,ZA GRAY SUD CARREFOUR DES HAUTS PRES,GRAY,Not available,"1,199",70100,"1,369","1,409",70
8828,20 Avenue du Maréchal Lyautey,GRAY,"1,389","1,273",70100,Not available,"1,499",70
8829,Rue Charles Couyba,ARC-LèS-GRAY,Not available,"1,219",70100,"1,379","1,409",70
8830, Rue des frères Lumière,GRAY,Not available,"1,209",70100,Not available,Not available,70
8831,2 Avenue Charles Couyba,ARC-LES-GRAY,Not available,"1,259",70100,"1,399","1,479",70
8832,Rue du 13 Septembre 1944,Villersexel,"1,287","1,152",70110,"1,329","1,376",70
8833,Place du 15 Juin 1940,Combeaufontaine,Not available,"1,249",70120,"1,399","1,459",70
8834,RN 19,MALVILLERS,"1,370","1,260",70120,Not available,Not available,70
8835,"12, avenue des Peupliers",Fresne-Saint-Mamès,Not available,"1,249",70130,"1,399","1,459",70
8836,14 avenue Jacques Prévost,Pesmes,Not available,Not available,70140,Not available,Not available,70
8837,14 avenue Jacques Prévost,PESMES,Not available,"1,224",70140,"1,388","1,416",70
8838,Avenue de Marnay la Ville,Marnay,Not available,"1,179",70150,"1,359","1,389",70
8839,Rue VOLTA,FAVERNEY,Not available,"1,185",70160,"1,342","1,379",70
8840,Avenue de Verdun,PORT-SUR-SAôNE,Not available,"1,170",70170,"1,330","1,360",70
8841,Rue Pasteur,Dampierre-sur-Salon,Not available,"1,199",70180,"1,359",Not available,70
8842,Rue Alfred Dornier,DAMPIERRE-SUR-SALON,"1,299","1,189",70180,"1,359",Not available,70
8843,Rue Charles de Gaulle,RIOZ,Not available,"1,199",70190,"1,349","1,379",70
8844,ZA DE LA CHARRIERE,Rioz,"1,349","1,219",70190,Not available,"1,419",70
8845,Rue carnot,LURE,"1,289","1,179",70200,Not available,"1,399",70
8846,ZI Aux Cloyes,Lure,"1,289","1,165",70200,"1,319",Not available,70
8847, Z.a la Saline,LURE,"1,289","1,179",70200,Not available,"1,389",70
8848,16 Rue de Belfort,LURE,"1,379","1,269",70200,Not available,"1,489",70
8849,66 route de Luxeuil,FOUGEROLLES,Not available,"1,180",70220,"1,380","1,410",70
8850,Route de Luxeuil,Fougerolles,Not available,"1,179",70220,"1,339","1,389",70
8851,1 Rue Plain,RONCHAMP,Not available,Not available,70250,Not available,Not available,70
8852,1 Rue Plain,Ronchamp,Not available,"1,209",70250,"1,389","1,429",70
8853,25 Route de Lure,MELISEY,Not available,"1,250",70270,"1,450","1,500",70
8854,34 Grande Rue,CHAMPAGNEY,Not available,"1,179",70290,"1,359","1,389",70
8855,RN 57,LUXEUIL-LES-BAINS,Not available,"1,165",70300,"1,313","1,389",70
8856,28 Rue Édouard Herriot,SAINT-SAUVEUR,Not available,Not available,70300,Not available,Not available,70
8857,27 Rue des Martyrs de la Résistance,Luxeuil-les-Bains,Not available,"1,165",70300,Not available,Not available,70
8858, Avenue du Maréchal Turenne,LUXEUIL-LES-BAINS,Not available,"1,179",70300,"1,349","1,409",70
8859,ZA du Bouquet,SAINT-SAUVEUR,"1,275","1,165",70300,"1,313",Not available,70
8860,Rue du Bouquet,Saint-Sauveur,Not available,"1,165",70300,Not available,Not available,70
8861,28 Rue Édouard Herriot,Saint-Sauveur,"1,364","1,263",70300,Not available,"1,474",70
8862,37 AVENUE EDOUARD HERRIOT,SAINT SAUVEUR,Not available,Not available,70300,Not available,Not available,70
8863,37 AVENUE EDOUARD HERRIOT,Saint-Sauveur,"1,390","1,260",70300,"1,460",Not available,70
8864, Avenue Jacques Parisot,CORBENAY,Not available,"1,209",70320,"1,369","1,419",70
8865,42 AV LEON JOUHAUX,Héricourt,"1,360","1,260",70400,Not available,"1,470",70
8866,6 Faubourg de Belfort,HERICOURT,"1,272","1,162",70400,"1,315",Not available,70
8867,100 FAUBOURG DE MONTBELIARD,Héricourt,"1,279","1,168",70400,"1,317","1,361",70
8868, Avenue de Verdun,JUSSEY,Not available,"1,180",70500,"1,330","1,370",70
8869,RUE DE LA LIBERATION,JUSSEY,"1,290","1,180",70500,Not available,"1,360",70
8870,1 ROUTE DE BOURBONNE,CORRE,"1,299","1,179",70500,Not available,"1,369",70
8871,Route de Gray,CHAMPLITTE,Not available,"1,249",70600,"1,399","1,459",70
8872, Route de Vesoul,BUCEY-LèS-GY,Not available,"1,186",70700,"1,349","1,385",70
8873,Rue Sous les Vorpes,Gy,Not available,"1,186",70700,"1,349","1,385",70
8874,ROUTE DE LUXEUIL,SAINT-LOUP-SUR-SEMOUSE,"1,354","1,247",70800,Not available,"1,464",70
8875,1 avenue Parmentier,CONFLANS SUR LANTERNE,Not available,"1,207",70800,"1,368","1,413",70
8876,RN 6,MâCON,"1,289","1,171",71000,Not available,"1,360",71
8877,28 Avenue Édouard Herriot,Mâcon,Not available,Not available,71000,Not available,Not available,71
8878,Condemine ,Varennes-lès-Mâcon,"1,374","1,269",71000,Not available,"1,484",71
8879,Route Nationale 6,Mâcon,"1,459","1,309",71000,Not available,Not available,71
8880,97 Route de Lyon,MâCON,Not available,Not available,71000,Not available,Not available,71
8881,180 Rue Louise Michel,Mâcon,"1,265","1,149",71000,"1,308","1,339",71
8882,"6, Rue Paul Sabatier",Chalon-sur-Saône,"1,274","1,159",71000,"1,319","1,338",71
8883,Carrefour de l'Europe,Mâcon,Not available,Not available,71000,Not available,Not available,71
8884,136 ZONE DACTIVITES,Mâcon,Not available,Not available,71000,Not available,Not available,71
8885,224 Avenue Charles de Gaulle,Mâcon,"1,545","1,249",71000,Not available,Not available,71
8886,Rue Frédéric Mistral,Mâcon,"1,297","1,169",71000,"1,308",Not available,71
8887,97 ROUTE DE LYON RN 6,MACON,"1,298","1,171",71000,Not available,"1,379",71
8888,AVENUE EDOUARD HERRIOT,MACON,"1,295","1,171",71000,Not available,"1,379",71
8889,CENTRE COMMERCIAL,Chalon-sur-Saône,"1,265","1,153",71100,Not available,"1,338",71
8890,Rue Thomas DUMOREY,CHALON-SUR-SAôNE,"1,279","1,159",71100,"1,319","1,339",71
8891,144 Avenue de Paris,CHALON-SUR-SAôNE,Not available,"1,153",71100,"1,319","1,338",71
8892, Rue Raymond Arnal,CHALON-SUR-SAôNE,Not available,Not available,71100,Not available,Not available,71
8893,37 AV NICEPHORE NIEPCE,Chalon-sur-Saône,"1,329","1,180",71100,Not available,"1,389",71
8894,70 rue des lieutenants chauveau,Chalon-sur-Saône,"1,319","1,179",71100,"1,359","1,389",71
8895,20-22 AVENUE MONOT,Chalon-sur-Saône,Not available,Not available,71100,Not available,Not available,71
8896,RN 6  LUX,Chalon-sur-Saône,Not available,Not available,71100,Not available,Not available,71
8897,52 Route de Lyon,SAINT-REMY,Not available,Not available,71100,Not available,Not available,71
8898,RN6,LUX,Not available,"1,319",71100,"1,429","1,449",71
8899,Route de Saint-Ambreuil,Saint-Ambreuil,Not available,Not available,71100,Not available,Not available,71
8900,27 rue charles dumoulin,LUX,"1,279","1,159",71100,"1,319","1,339",71
8901,22 Avenue Monnot,Chalon-sur-Saône,"1,408","1,288",71100,Not available,"1,498",71
8902,RUE RAYMOND ARNAL,CHALON SUR SAONE,"1,300","1,176",71100,Not available,"1,389",71
8903,52 RTE DE LYON,ST REMY,"1,389","1,297",71100,Not available,"1,499",71
8904,ZONE ARTISANALE,MARCIGNY,Not available,"1,188",71110,"1,321","1,361",71
8905,La Thuillière,Marcigny,Not available,"1,230",71110,"1,415","1,451",71
8906,LIEU DIT CHASSAGNE,Saint-Martin-belle-Roche,Not available,"1,129",71118,"1,279","1,305",71
8907,62 RTE DE MACON,CHAROLLES,Not available,"1,289",71120,"1,399",Not available,71
8908, Avenue du 8 Juin 1944,CHAROLLES,"1,289","1,189",71120,"1,335",Not available,71
8909,ROUTE DE DIGOIN,GUEUGNON,Not available,"1,193",71130,"1,365","1,395",71
8910,Route de Toulojn sur Arroux,Gueugnon,Not available,"1,179",71130,"1,345","1,375",71
8911,31 RUE DU 8 MAI 1945,Gueugnon,Not available,"1,289",71130,"1,434",Not available,71
8912,ROUTE DE MOULINS,BOURBON-LANCY,Not available,"1,181",71140,"1,332","1,367",71
8913,47 Avenue Claude et Émile Puzenat,Bourbon-Lancy,"1,380","1,270",71140,"1,410",Not available,71
8914,6 route de Digoin,Bourbon-Lancy,Not available,"1,180",71140,"1,330","1,359",71
8915,Rue de Wissen,CHAGNY,"1,343","1,201",71150,"1,386","1,414",71
8916,RN6,Chagny,Not available,"1,286",71150,"1,456","1,478",71
8917,19 Avenue des Platanes,DIGOIN,"1,419","1,289",71160,Not available,"1,529",71
8918,Rue de la Faïencerie,DIGOIN,"1,289","1,169",71160,"1,325","1,349",71
8919,CC LIGERVAL-ZAC DES CHARMES-AVENUE DE L' EUROPE,DIGOIN,"1,289","1,179",71160,"1,329","1,349",71
8920,"1, AVENUE VAN DE WALLE",Chauffailles,Not available,"1,128",71170,"1,278","1,304",71
8921,Route de Charlieu,CHAUFFAILLES,Not available,Not available,71170,Not available,Not available,71
8922,Route de Charlieu,Chauffailles,"1,289","1,179",71170,"1,329","1,359",71
8923,47 Rue G. Bouthière,ÉTANG-SUR-ARROUX,Not available,Not available,71190,Not available,Not available,71
8924,47 rue Gabriel Bouthiere,Étang-sur-Arroux,"1,379","1,189",71190,"1,348","1,379",71
8925,75 Route de Montcenis,LE CREUSOT,Not available,Not available,71200,Not available,Not available,71
8926,rue de pologne,LE CREUSOT,Not available,"1,195",71200,"1,358","1,395",71
8927, Rue Albert Camus,Le Creusot,"1,319","1,195",71200,Not available,"1,369",71
8928,75 ROUTE DE MONTCENIS,LE CREUSOT,"1,398","1,288",71200,Not available,"1,488",71
8929,centre commercial de l arche,Le Creusot,Not available,"1,195",71200,"1,336","1,369",71
8930,Avenue du 8 Mai 1945,TORCY,"1,269","1,154",71210,Not available,"1,339",71
8931, Route du Pont Jeanne Rose,MONTCHANIN,Not available,Not available,71210,Not available,Not available,71
8932,45 avenue de la République,Montchanin,Not available,Not available,71210,Not available,Not available,71
8933,Avenue des Mouettes,MONTCHANIN,"1,289","1,176",71210,"1,335","1,359",71
8934,45 Avenue de la République,MONTCHANIN,Not available,"1,339",71210,"1,479","1,539",71
8935,RN 80 ROND POINT J. ROSE,MONTCHANIN,"1,369","1,292",71210,Not available,"1,479",71
8936,Lieu-dit Les Renauds,SAINT-BONNET-DE-JOUX,Not available,"1,169",71220,"1,338","1,368",71
8937,26 Place Roger Salengro,SAINT-VALLIER,"1,449","1,329",71230,"1,499",Not available,71
8938,ZI de la Saule,SAINT-VALLIER,"1,324","1,187",71230,"1,366","1,386",71
8939,A6 AIRE DE LA FERTE,Saint-Ambreuil,Not available,Not available,71240,Not available,Not available,71
8940,ZA DU CHEMIN FERRE,SENNECEY-LE-GRAND,Not available,"1,190",71240,"1,346","1,377",71
8941,A6 - AIRE DE ST-AMBREUIL,SAINT-AMBREUIL,"1,524","1,394",71240,Not available,"1,550",71
8942,Route de Saint-Ambreuil,Saint-Ambreuil,"1,514","1,374",71240,Not available,Not available,71
8943,AVENUE CHARLES DE GAULLE,CLUNY,Not available,"1,188",71250,"1,348","1,395",71
8944,RN 79,SAINTE-CéCILE,Not available,Not available,71250,Not available,Not available,71
8945,RN 79,MAZILLE,Not available,Not available,71250,Not available,Not available,71
8946,14 route de la Digue,Cluny,Not available,"1,260",71250,"1,410","1,440",71
8947,Rue du Lieutenant Maurice Lacoque,Cluny,"1,308","1,157",71250,"1,344",Not available,71
8948,ROUTE NATIONALE 79,MAZILLE,"1,379","1,307",71250,Not available,"1,489",71
8949,RN 79,STE CECILE,"1,379","1,309",71250,Not available,"1,489",71
8950,AUTOROUTE A 6,Saint-Albain,Not available,Not available,71260,Not available,Not available,71
8951,Aire de Mâcon St Albain - A6,SAINT-ALBAIN,"1,508","1,366",71260,Not available,"1,614",71
8952,Les nièvres,LUGNY,Not available,"1,270",71260,"1,440",Not available,71
8953,RN6,Fleurville,"1,310","1,181",71260,Not available,"1,389",71
8954,AUTOROUTE A6 - AIRE DE MACON LA SALLE,SAINT ALBAIN,"1,484","1,364",71260,Not available,"1,594",71
8955,AUX TEPPES SOLDATS,PERONNE,"1,295","1,169",71260,Not available,"1,360",71
8956, Route de Freterants,PIERRE-DE-BRESSE,Not available,"1,320",71270,Not available,"1,520",71
8957,Route de Lons-le-Saunier,PIERRE-DE-BRESSE,Not available,"1,182",71270,"1,339","1,372",71
8958,98 ROUTE DE CHALON,PIERRE-DE-BRESSE,Not available,"1,165",71270,"1,315","1,354",71
8959,Route de Tournus,Cuisery,Not available,"1,176",71290,"1,349","1,389",71
8960,BOULEVARD DE LATTRE DE TASSIGNY,MONTCEAU-LES-MINES,"1,324","1,187",71300,Not available,"1,345",71
8961,Lieu-Dit Beauregard,GOURDON,"1,324","1,187",71300,"1,366",Not available,71
8962,Route Express RN70,Montceau-les-Mines,Not available,Not available,71300,Not available,Not available,71
8963,5 Rue de la Coudraie,Montceau-les-Mines,Not available,"1,275",71300,"1,429","1,469",71
8964,RTE EXPRESSE RN 70,MONTCEAU LES MINES,"1,389","1,289",71300,Not available,"1,499",71
8965,AVENUE DU MARECHAL LECLERC,Montceau-les-Mines,"1,324","1,187",71304,"1,366","1,345",71
8966,ROUTE DE GUEUGNON,TOULON-SUR-ARROUX,Not available,"1,206",71320,"1,362","1,395",71
8967,Allée de la Balme,SAINT-GERMAIN-DU-BOIS,"1,289","1,169",71330,"1,349","1,369",71
8968,AVENUE GISCARD D ESTAING,Verdun-sur-le-Doubs,Not available,"1,194",71350,"1,352","1,383",71
8969,Rue du 19 Mars 1962,ÉPINAC,Not available,"1,179",71360,"1,339","1,389",71
8970,PLACE DU MARCHE,Saint-Germain-du-Plain,Not available,"1,229",71370,"1,407","1,440",71
8971,Rue du Pranet ,Ouroux-sur-Saône,Not available,"1,149",71370,"1,310","1,349",71
8972,Rue du Curtil Canot,SAINT-MARCEL,Not available,"1,190",71380,"1,374","1,400",71
8973,ZAC CHAMP CHASSY RTE DE DOLE,CHâTENOY-EN-BRESSE,"1,330","1,190",71380,"1,374","1,400",71
8974,LE CHAMP FLEURY,BUXY,Not available,"1,199",71390,"1,349","1,397",71
8975,1 Rue des Cordiers,Buxy,Not available,"1,330",71390,"1,440","1,470",71
8976,Avenue de la République,AUTUN,Not available,Not available,71400,Not available,Not available,71
8977,25 Avenue du 2ème Dragons,AUTUN,Not available,Not available,71400,Not available,Not available,71
8978,2 Route de Beaune,Autun,Not available,Not available,71400,Not available,Not available,71
8979,Route de Château-Chinon,AUTUN,"1,246","1,138",71400,Not available,"1,313",71
8980,2 Route de Beaune,AUTUN,Not available,"1,239",71400,"1,439","1,499",71
8981,3-5 RUE NICEPHORE NIEPCE,AUTUN,"1,245","1,135",71400,Not available,"1,355",71
8982,"15, AVENUE DE LA REPUBLIQUE",AUTUN,"1,305","1,171",71400,Not available,"1,399",71
8983,AVENUE DU 2 EME DRAGON RD 978,AUTUN,"1,305","1,171",71400,Not available,Not available,71
8984,4 AVENUE DU COMMANDANT NEUCHEZE,AUTUN,Not available,Not available,71400,Not available,Not available,71
8985,128 Rue François Mitterrand,SANVIGNES-LES-MINES,"1,410","1,290",71410,"1,440","1,460",71
8986, Route de Martigny,GéNELARD,Not available,"1,195",71420,"1,353","1,386",71
8987,Avenue Francis Pautonnier,PERRECY LES FORGES,"1,320","1,185",71420,"1,365","1,369",71
8988,RUE DES COMMUNAUTES,BLANZY,Not available,"1,201",71450,"1,353","1,386",71
8989,"37, rue de la République",Blanzy,Not available,"1,250",71450,"1,450","1,530",71
8990,Route de Chalon,SAINT-GENGOUX-LE-NATIONAL,Not available,"1,199",71460,"1,349","1,397",71
8991,GRANDE RUE,Germagny,Not available,"1,360",71460,"1,480",Not available,71
8992,Lieu-dit Champ Bressan,Romenay,Not available,"1,193",71470,"1,355","1,383",71
8993,Route de Dommartin,CUISEAUX,Not available,"1,179",71480,"1,339","1,389",71
8994,A39 AIRE DU POULET DE BRESSE,DOMMARTIN LES CUISEAUX,"1,478","1,374",71480,Not available,"1,558",71
8995,ZI DE MILLEURE,LE MIROIR,"1,389","1,229",71480,Not available,"1,439",71
8996,ZA LES CHARMETTES,VARENNES SAINT SAUVEUR,Not available,"1,279",71480,"1,429","1,489",71
8997,Rue Saint-Nicolas,COUCHES,Not available,Not available,71490,Not available,Not available,71
8998,99 RUE DU GUIDON,Louhans,Not available,"1,188",71500,"1,346","1,378",71
8999,Route de Beaufort,LOUHANS,Not available,"1,189",71500,"1,369","1,389",71
9000,7 Route de Sornay,LOUHANS,"1,409","1,287",71500,Not available,"1,519",71
9001,92 Rue des Bordes,LOUHANS,"1,319","1,189",71500,"1,369","1,389",71
9002,47 Rue du Guidon,Louhans,Not available,Not available,71500,Not available,Not available,71
9003,RUE DE LA GARE,SAINT-LéGER-SUR-DHEUNE,Not available,"1,203",71510,"1,361","1,392",71
9004,Le Bourg,IGORNAY,Not available,"1,180",71540,"1,390",Not available,71
9005,RN6 - PONTANEVAUX,La Chapelle-de-Guinchay,Not available,Not available,71570,Not available,Not available,71
9006,le pré des grandes terres,LA CHAPELLE-DE-GUINCHAY,Not available,"1,184",71570,"1,337","1,370",71
9007,RN 6 LA MAISON BLANCHE,Romanèche-Thorins,Not available,"1,179",71570,"1,329","1,359",71
9008,RN 78,BEAUREPAIRE-EN-BRESSE,Not available,Not available,71580,Not available,Not available,71
