,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
10317,Rue du Pont Cadoret,Argenton-les-Vallées,Not available,"1,340",79510,"1,490",Not available,79
10318,11 route de Thouars,Saint-Jouin-de-Marnes,Not available,"1,320",79600,"1,440","1,460",79
10319,Route de Poitiers,Airvault,Not available,"1,189",79600,"1,359","1,399",79
10320,38 route de Poitiers,MAULEON,"1,339","1,191",79700,"1,364","1,397",79
10321,autoroute A10,PAMPROUX,Not available,Not available,79800,Not available,Not available,79
10322,A10 Aire de Rouillé Pamproux,LA MOTHE-SAINT-HéRAY,Not available,Not available,79800,Not available,Not available,79
10323,A10 AIRE DE ROUILLE PAMPROUX SUD,Pamproux,"1,494","1,364",79800,Not available,"1,604",79
10324,AUTOROUTE A10 - AIRE DE ROUILLÉ PAMPROUX NORD,PAMPROUX,"1,484","1,354",79800,Not available,"1,594",79
10325,Route de Saint-Maixent,La Mothe-Saint-Héray,Not available,"1,205",79800,"1,391","1,380",79
10326,81 Route d'Abbeville,AMIENS,Not available,Not available,80000,Not available,Not available,80
10327,45 Rue de Rouen,Amiens,Not available,Not available,80000,Not available,Not available,80
10328,7 Boulevard du Port d'Aval,AMIENS,Not available,Not available,80000,Not available,Not available,80
10329,AIRE DE VILLERS BRETONNEUX,Villers-Bretonneux,"1,529","1,399",80000,Not available,"1,540",80
10330,BOULEVARD DE ROUBAIX,Amiens,"1,357","1,192",80000,Not available,"1,406",80
10331,28 Place du Maréchal Foch,Amiens,"1,369","1,192",80000,Not available,"1,403",80
10332,160 Chaussée Jules Ferry,Amiens,"1,369","1,186",80000,Not available,"1,414",80
10333,495 Route d'Abbeville,Amiens,Not available,Not available,80000,Not available,Not available,80
10334,46 Rue Jules Barni,Amiens,Not available,Not available,80000,Not available,Not available,80
10335,Rue Alexandre Dumas,AMIENS,"1,322","1,186",80000,Not available,"1,395",80
10336,7 BD DU PORT D'AVAL,AMIENS,"1,423","1,295",80000,Not available,"1,533",80
10337,495 ROUTE D ABBEVILLE,AMIENS,"1,369","1,180",80000,Not available,"1,375",80
10338,190 Chaussée Jules Ferry,AMIENS,"1,469","1,289",80000,Not available,"1,479",80
10339,Route de Paris,Dury,Not available,"1,186",80044,"1,361","1,395",80
10340,7 Avenue Roger Dumoulin,AMIENS,Not available,Not available,80046,Not available,Not available,80
10341,7 AVENUE R.DUMOULIN,AMIENS CEDEX 2,"1,519","1,319",80046,Not available,"1,639",80
10342, Rue Marivaux,AMIENS,Not available,Not available,80080,Not available,Not available,80
10343,190 Chaussée Jules Ferry,AMIENS,Not available,Not available,80090,Not available,Not available,80
10344, Rue Pierre Rollin,AMIENS,"1,499","1,319",80090,Not available,Not available,80
10345,190 Chaussée Jules Ferry,Amiens,Not available,Not available,80090,Not available,Not available,80
10346,RUE DES CORDELIERS,ABBEVILLE,Not available,"1,208",80100,"1,383","1,403",80
10347,Avenue Vincent Auriol,ABBEVILLE,"1,343","1,208",80100,Not available,"1,401",80
10348,1 RUE DE LA MAIRIE,NOUVION,Not available,"1,219",80100,"1,419","1,449",80
10349,3 Place de l'Amiral Courbet,Abbeville,"1,395","1,279",80100,Not available,"1,505",80
10350,205 Boulevard de la République,Abbeville,Not available,Not available,80100,Not available,Not available,80
10351,213 Boulevard de la République,Abbeville,"1,337","1,195",80100,Not available,"1,407",80
10352,"10, ROUTE D'HESDIN",ABBEVILLE,Not available,"1,193",80100,"1,383","1,401",80
10353,205 BLD DE LA REPUBLIQUE,ABBEVILLE,"1,328","1,195",80100,Not available,"1,408",80
10354,Route de Thennes,MOREUIL,"1,425","1,293",80110,Not available,"1,535",80
10355,Route de Thennes,MOREUIL,Not available,"1,186",80110,"1,359","1,395",80
10356,rue des pommiers,QUEND,Not available,"1,198",80120,"1,413","1,449",80
10357,"31, Rue du Moulin",RUE,Not available,"1,370",80120,"1,570",Not available,80
10358,Rue du Moulin,RUE,Not available,"1,186",80120,"1,393","1,429",80
10359,RUE PORTE DE BECRAY,Rue,"1,351","1,178",80120,Not available,"1,429",80
10360,12 Avenue du Parc,Friville-Escarbotin,"1,332","1,185",80130,Not available,"1,408",80
10361,RN-1,BUIGNY-SAINT-MACLOU,Not available,Not available,80132,Not available,Not available,80
10362,5 rue du hamel,SAINT-RIQUIER,Not available,"1,195",80135,"1,379","1,419",80
10363,Avenue de la Defense Passive,RIVERY,Not available,"1,180",80136,"1,361","1,375",80
10364, Rue Thuillier Delambre,RIVERY,Not available,"1,190",80136,"1,350","1,380",80
10365,AUTOROUTE A 28,Le Translay,"1,569","1,409",80140,Not available,Not available,80
10366,AUTOROUTE A 28,Le Translay,"1,569","1,409",80140,Not available,Not available,80
10367,les Quarante,Oisemont,Not available,"1,218",80140,"1,390","1,421",80
10368,21 AVENUE FRANCOIS MITTERRAND,OISEMONT,Not available,"1,350",80140,"1,490","1,520",80
10369,Route de Rue,CRECY-EN-PONTHIEU,Not available,"1,219",80150,"1,410","1,442",80
10370,"1, place du Général de Gaulle",Conty,Not available,"1,330",80160,"1,510","1,560",80
10371, Rue Henri Dunant,Conty,Not available,"1,230",80160,"1,390","1,420",80
10372,20 Rue Vauvillers,ROSIèRES-EN-SANTERRE,Not available,"1,218",80170,"1,390","1,422",80
10373,Pôle Activité du Pays Neslois - Route de Rouy,NESLE,"1,417","1,285",80190,Not available,"1,527",80
10374,Route de Rouy,NESLE,"1,324","1,184",80190,Not available,"1,411",80
10375,A1 AIRE DE ASSEVILLERS EST,ASSEVILLERS,Not available,Not available,80200,Not available,Not available,80
10376,Avenue des Australiens,Péronne,Not available,Not available,80200,Not available,Not available,80
10377,2 route de Paris,PERONNE,"1,417","1,299",80200,"1,376",Not available,80
10378,35 Rue du Faubourg-de-Bretagne,PéRONNE,Not available,Not available,80200,Not available,Not available,80
10379,AUTOROUTE A 1,Péronne,"1,494","1,384",80200,Not available,"1,574",80
10380,AVENUE DE L EUROPE,Péronne,"1,315","1,189",80200,Not available,"1,391",80
10381,A1- AIRE DE ASSEVILLERS EST,Assevillers,"1,484","1,384",80200,Not available,"1,574",80
10382,28 avenue des australiens,Péronne,"1,314","1,188",80200,Not available,"1,390",80
10383,Autoroute A1 - Aire d'Assevillers Est,Péronne,"1,549","1,419",80200,Not available,"1,669",80
10384,43 RUE VICTOR HUGO,FEUQUIèRES-EN-VIMEU,Not available,"1,185",80210,"1,377","1,408",80
10385,ZONE INDUSTRIELLE,FEUQUIèRES-EN-VIMEU,"1,418","1,289",80210,Not available,"1,528",80
10386,90 RUE CHARLES DE GAULLE,GAMACHES,Not available,"1,344",80220,"1,499","1,538",80
10387,Rue Charles de Gaulle,Gamaches,Not available,Not available,80220,Not available,Not available,80
10388,Avenue du Président Roosevelt,Bouttencourt,Not available,"1,219",80220,"1,402","1,431",80
10389,208 Route d'Abbeville,Saint-Valery-sur-Somme,Not available,Not available,80230,Not available,Not available,80
10390,Rue Cavée Lévesque,Saint-Valery-sur-Somme,Not available,"1,208",80230,"1,380","1,411",80
10391,HAMEAU DE PINCHEFALISE,Boismont,Not available,"1,198",80230,"1,376","1,409",80
10392,208 route d'Abbeville,SAINT VALERY SUR SOMME,"1,418","1,276",80230,Not available,"1,528",80
10393, Rue du Nouveau Monde,ROISEL,Not available,"1,199",80240,"1,399","1,429",80
10394,Rue de Chirmont,AILLY-SUR-NOYE,"1,322","1,186",80250,Not available,"1,395",80
10395,Rue du Château d'Eau,Villers-Bocage,Not available,"1,180",80260,"1,361","1,388",80
10396,5 rue d'amiens,RAINNEVILLE,"1,460","1,330",80260,Not available,"1,570",80
10397,RD 933 Le Champs St Pierre,FLESSELLES,"1,345","1,195",80260,"1,369",Not available,80
10398,Route d'Abbeville,Airaines,Not available,"1,218",80270,"1,390","1,421",80
10399,RUE DU CAPITAINE FAY,POIX-DE-PICARDIE,Not available,"1,185",80290,"1,372","1,389",80
10400,6 Rue d'Hardivillers,Poix-de-Picardie,"1,422","1,289",80290,Not available,"1,532",80
10401,Aire de Croixrault,CROIXRAULT,"1,539","1,409",80290,Not available,"1,550",80
10402,Route de Bapeaume,ALBERT,"1,330","1,191",80300,Not available,"1,420",80
10403,164 Avenue du Général Faidherbe,ALBERT,Not available,Not available,80300,Not available,Not available,80
10404,CARREFOUR AMIENS Route de Doullens,AMIENS,Not available,"1,186",80300,"1,361","1,382",80
10405,Zone Commerciale chemin croisé de bellevue,ALBERT,"1,333","1,199",80300,Not available,"1,410",80
10406,164 AVENUE DU GENERAL FAIDHERBE,ALBERT,"1,435","1,297",80300,Not available,"1,545",80
10407,34 RUE ROGER SALENGRO,CHAULNES,"1,353","1,214",80320,Not available,"1,430",80
10408,Rue Henri Barbusse,LONGUEAU,Not available,Not available,80330,Not available,Not available,80
10409,RD 935- AVENUE DE LA VILLE IDEAL,LONGUEAU,"1,429","1,299",80330,Not available,"1,539",80
10410, Rue du Castel,BRAY-SUR-SOMME,Not available,Not available,80340,Not available,Not available,80
10411,3 RUE DU CASTEL,Bray-sur-Somme,Not available,"1,245",80340,"1,415","1,440",80
10412,zi route d'etinehem,Bray-sur-Somme,Not available,"1,189",80340,Not available,Not available,80
10413,ZONE DE FROIDEVILLE,Mers-les-Bains,"1,332","1,185",80350,Not available,"1,408",80
10414,11 Rue de Canaples,Bernaville,Not available,"1,199",80370,"1,405","1,435",80
10415,21 RUE DES TAVERNES,VILLERS-BRETONNEUX,"1,407","1,269",80380,Not available,"1,517",80
10416,Route de Chauny,HAM,Not available,"1,195",80400,"1,379","1,399",80
10417,37 Route de Chauny,Ham,Not available,Not available,80400,Not available,Not available,80
10418,"80, rue de Paris",MUILLE-VILLETTE,"1,318","1,195",80400,"1,379","1,399",80
10419,184 RUE DU MARECHAL FOCH,CAYEUX SUR MER,Not available,"1,186",80410,"1,357","1,386",80
10420,Route de Ville le Marclet,FLIXECOURT,Not available,"1,208",80420,"1,374","1,402",80
10421,ZAC des Hauts du Val de Nievre,FLIXECOURT,Not available,"1,209",80420,"1,374","1,402",80
10422,Route de Vignacourt,FLIXECOURT,"1,369","1,199",80420,Not available,"1,419",80
10423,26 AVENUE DE LA LIBERATION,BEAUCAMPS-LE-VIEUX,Not available,"1,207",80430,"1,383","1,413",80
10424,"8 av ,Philéas Fogg",AMIENS-GLISY,"1,329","1,185",80440,Not available,"1,385",80
10425,Rue Ambroise Croizat,Camon,Not available,"1,183",80450,"1,361","1,375",80
10426,Avenue du Général Leclerc,AULT,Not available,"1,218",80460,"1,385","1,425",80
10427,95 Rue Pierre Brossolette,Ailly-sur-Somme,"1,474","1,320",80470,Not available,Not available,80
10428,2 Route de Normandie,Salouël,"1,398","1,183",80480,Not available,"1,468",80
10429,"1, rue Albert Camus",SALOUEL,Not available,"1,186",80480,"1,361",Not available,80
10430,Route de Taisnil,SALEUX,"1,359","1,175",80480,Not available,"1,433",80
10431,59 ROUTE D'AMIENS,DURY,"1,432","1,285",80480,Not available,"1,542",80
10432,Avenue du 8 Mai 1945,MONTDIDIER,"1,323","1,189",80500,Not available,"1,409",80
10433,1 Place du Maréchal Foch,MONTDIDIER,Not available,Not available,80500,Not available,Not available,80
10434,Rue de Roye,MONTDIDIER,"1,322","1,188",80500,"1,322","1,407",80
10435,1 Place du Maréchal Foch,Montdidier,"1,422","1,277",80500,Not available,Not available,80
10436,rue du 8 mai,LONGPRé LES CORPS SAINTS,Not available,"1,195",80510,"1,369","1,399",80
10437,rue du 8 mai,LE CROTOY,Not available,"1,229",80550,"1,413","1,449",80
10438,Rue de Léalvillers,ACHEUX-EN-AMIéNOIS,Not available,"1,195",80560,"1,381","1,405",80
10439,Rue Joliot Curie,Dargnies,Not available,"1,229",80570,"1,409","1,439",80
10440,RUE JEAN MOULIN,Pont-Remy,"1,313","1,191",80580,Not available,"1,382",80
10441,Route d'Aumale,Morvillers-Saint-Saturnin,"1,418","1,279",80590,Not available,"1,528",80
10442,ROUTE DU TREPORT,GAUVILLE,"1,331","1,204",80590,"1,379","1,407",80
10443,Rue de Menchon,DOULLENS,"1,340","1,200",80600,Not available,"1,410",80
10444,Rue du Pont des 9 Moulins,Doullens,Not available,"1,180",80600,"1,349","1,389",80
10445,76 ROUTE FLANDRE DUNKERQUE,DOULLENS,"1,397","1,269",80600,Not available,"1,507",80
10446,Avenue Flandres Dunkerque,DOULLENS,"1,379","1,242",80600,Not available,"1,489",80
10447,Rue de la Gare,DOULLENS,"1,368","1,233",80600,Not available,"1,446",80
10448,17 ROUTE NATIONALE,Ailly-le-Haut-Clocher,Not available,"1,385",80690,"1,530",Not available,80
10449, Impasse du Moulin,ROYE,Not available,Not available,80700,Not available,Not available,80
10450,Autoroute du Nord,Roye,Not available,"1,259",80700,Not available,Not available,80
10451,impasse du moulin,ROYE,"1,330","1,210",80700,Not available,"1,412",80
10452, Place de la République,Roye,Not available,Not available,80700,Not available,Not available,80
10453,rue st medard,ROYE,Not available,Not available,80700,Not available,Not available,80
10454,ZI IMPASSE DU MOULIN,ROYE,"1,333","1,212",80700,Not available,Not available,80
10455,421 Avenue Louis Pasteur,DREUIL-LèS-AMIENS,"1,383","1,243",80730,Not available,"1,493",80
10456, Rue Hippolyte Noiret,FOUILLOY,Not available,"1,249",80800,"1,429","1,479",80
10457,RUE DE DEMUIN,VILLERS-BRETONNEUX,"1,330","1,199",80800,Not available,"1,412",80
10458,18 RUE AUGUSTE GINDRE,CORBIE,"1,333","1,199",80800,Not available,"1,421",80
10459,Rue Lucien Peyrat,BERTEAUCOURT-LES-DAMES,"1,339","1,198",80850,Not available,"1,399",80
10460,A16 - AIRE DE LA BAIE DE SOMME,SAILLY-FLIBEAUCOURT,Not available,Not available,80970,Not available,Not available,80
10461,AIRE DE LA BAIE DE SOMME A16,Sailly-Flibeaucourt,"1,504","1,382",80970,Not available,"1,610",80
10462,2 Rue Francisco Goya,ALBI,"1,325","1,195",81000,"1,359",Not available,81
10463,ROUTE DE CORDES,ALBI,"1,423","1,332",81000,Not available,"1,508",81
10464,RouTE DE Saint JUERY LA RENAUDIE,Albi,"1,480","1,350",81000,Not available,"1,540",81
10465,120 Avenue François Verdier,Albi,"1,595","1,459",81000,Not available,"1,665",81
10466,246 Avenue Colonel Teyssier,Albi,"1,339","1,209",81000,Not available,"1,398",81
10467,ZAC DE CANTEPAU,Albi,Not available,"1,188",81000,"1,356","1,381",81
10468,164 Avenue du Maréchal de Lattre de Tassigny,Albi,Not available,"1,439",81000,"1,629",Not available,81
10469,FONLABOUR,Albi,"1,316","1,206",81000,"1,350",Not available,81
10470,3 rue des trois buissons,Albi,Not available,"1,197",81000,"1,349","1,381",81
10471,105 ROUTE DE TEILLET,Albi,Not available,"1,210",81000,"1,400","1,450",81
10472,ZONE DU SIALA - ROUTE DE MAZAMET,CASTRES,"1,295","1,175",81100,Not available,"1,365",81
10473,185 Avenue de Roquecourbe,Castres,Not available,Not available,81100,Not available,Not available,81
10474,154 Avenue Charles de Gaulle,CASTRES,"1,390","1,340",81100,Not available,"1,500",81
10475,BOULEVARD CARNOT,Castres,"1,329","1,195",81100,Not available,"1,409",81
10476,1 avenue Georges Pompidou,CASTRES,"1,309","1,189",81100,"1,354","1,379",81
10477,"RUE FRANCOIS COUPERIN,C.C LAMEILHE",CASTRES,"1,285","1,169",81100,"1,349","1,359",81
10478,Boulevard Pierre Mendès France,Castres,"1,285","1,169",81100,"1,349",Not available,81
10479,Lieu-Dit Plombières,CASTRES,"1,309","1,189",81100,Not available,"1,379",81
10480,"10, Rue Albert Calmette",Castres,"1,287","1,172",81115,Not available,"1,362",81
10481,42 Avenue du Général de Gaulle,RéALMONT,"1,409","1,274",81120,Not available,"1,519",81
10482,27 Rue de la Bouriotte,Réalmont,"1,309","1,185",81120,"1,345","1,378",81
10483,Rue de la Sigalarie,Cagnac-les-Mines,Not available,"1,206",81130,"1,350","1,387",81
10484,RTE DE TOULOUSE D988,Marssac-sur-Tarn,"1,462","1,339",81150,Not available,"1,572",81
10485,23 avenue de Toulouse,Marssac-sur-Tarn,"1,422","1,269",81150,Not available,"1,532",81
10486,"6, avenue Alphonse Pacifique",SAINT- JUERY,"1,336","1,213",81160,"1,360","1,399",81
10487,70 Avenue Jean Jaurès,SAINT-JUéRY,Not available,Not available,81160,Not available,Not available,81
10488,ROUTE D ALBI,LIVERS-CAZELLES,"1,400","1,300",81170,Not available,"1,500",81
10489,9 Av de Carmaux,Mirandol-Bourgnounac,Not available,Not available,81190,Not available,Not available,81
10490,Le Puech,PAMPELONNE,Not available,"1,195",81190,"1,359",Not available,81
10491, Boulevard du Thoré,AUSSILLON,Not available,"1,279",81200,"1,449","1,479",81
10492,RN 112,MAZAMET,"1,318","1,199",81200,Not available,"1,395",81
10493,2 Allée des Auques,Aussillon,Not available,"1,185",81200,"1,349","1,369",81
10494,Le Bourg,Lalbarède,Not available,"1,350",81220,"1,620","1,670",81
10495,zone artisanale bel air,LACAUNE,Not available,"1,219",81230,"1,379","1,399",81
10496,Avenue de Naurois,LACAUNE,Not available,"1,215",81230,"1,375","1,395",81
10497,64 Av de Naurois,Lacaune,Not available,"1,340",81230,"1,520",Not available,81
10498,13 Avenue de Millau,Alban,Not available,Not available,81250,Not available,Not available,81
10499,13 Avenue de Millau,Alban,Not available,"1,280",81250,"1,430",Not available,81
10500,lieu dit ginestous,Alban,"1,315","1,195",81250,Not available,"1,377",81
10501,Route de Castres,BRASSAC,Not available,"1,225",81260,"1,406","1,432",81
10502, Chemin de Castres Ã  Brassac,BRASSAC,Not available,Not available,81260,Not available,Not available,81
10503,9 Boulevard Gambetta,LABRUGUIèRE,Not available,"1,270",81290,"1,450",Not available,81
10504,Route de l'Aéroport,Labruguière,"1,285","1,169",81290,"1,349",Not available,81
10505,Avenue du Maréchal Juin,GRAULHET,"1,302","1,189",81300,"1,322","1,379",81
10506, Avenue Rhin et Danube,GRAULHET,Not available,"1,340",81300,"1,530",Not available,81
10507,Zone Sirou,Graulhet,"1,302","1,189",81300,"1,322","1,379",81
10508,19 Avenue Marcel Pagnol,GRAULHET,Not available,"1,189",81300,"1,349","1,399",81
10509,ROUTE DE TOULOUSE,Lisle-sur-Tarn,"1,379","1,264",81310,"1,362","1,489",81
10510,LIEU DIT LES ROBERTES,Lisle-sur-Tarn,Not available,"1,149",81310,"1,323","1,372",81
10511,AVENUE DU LANGUEDOC,MURAT SUR VEBRE,Not available,"1,205",81320,"1,378","1,405",81
10512,254 Avenue des Terres Noires,SAINT-SULPICE,Not available,"1,199",81370,"1,369","1,399",81
10513,102 Route de Lavaur,SAINT-SULPICE,Not available,"1,310",81370,"1,530",Not available,81
10514,AVENUE AUGUSTE MILHES,SAINT SULPICE LA POINTE,Not available,"1,199",81370,"1,369","1,389",81
10515,Route de Carmaux,Lescure-d'Albigeois,"1,316","1,206",81380,"1,350","1,387",81
10516,150 Avenue d'Albi,BLAYE-LES-MINES,Not available,"1,206",81400,"1,350","1,387",81
10517,97 Avenue Albert Thomas,Carmaux,Not available,"1,270",81400,"1,430",Not available,81
10518,96 Avenue d'Albi,Blaye-les-Mines,Not available,Not available,81400,Not available,Not available,81
10519, Rue Henri Stendhal,CARMAUX,Not available,"1,206",81400,"1,350","1,387",81
10520,Route de Millau,Villefranche-d'Albigeois,Not available,"1,350",81430,"1,510",Not available,81
10521,QUAI DE LA TOUR DES RONDES,LAVAUR,"1,398","1,268",81500,Not available,"1,468",81
10522,12 Route de St Sulpice,Lavaur,Not available,"1,370",81500,"1,580",Not available,81
10523,Avenue Jacques Besse,Lavaur,"1,289","1,165",81500,"1,329","1,365",81
10524,ROUTE DE SAINT SULPICE,LAVAUR,"1,315","1,193",81500,Not available,"1,372",81
10525,Route de Caraman,LAVAUR,Not available,"1,165",81500,"1,325","1,349",81
10526,2 passage du verrier,Sorèze,Not available,"1,189",81540,"1,339","1,369",81
10527,ZA de la Prade,SOUAL,"1,289","1,179",81580,"1,349",Not available,81
10528,Route de Toulouse,GAILLAC,Not available,"1,190",81600,"1,356","1,378",81
10529,19 Avenue Rhin et Danube,Gaillac,"1,352","1,190",81600,"1,356","1,378",81
10530,zone de xansos route de Graulhet,BRENS,Not available,"1,190",81600,"1,356","1,378",81
10531,90 Avenue Saint-Exupéry,GAILLAC,Not available,"1,280",81600,"1,480","1,570",81
10532,ZA GARRIGUE LONGUE,MONTANS,"1,391","1,195",81600,Not available,"1,416",81
10533,CD 54 - RN 112 lieu dit Lagarrigue ,Bout-du-Pont-de-Larn,"1,316","1,197",81660,"1,356","1,393",81
10534,24 Avenue de Castres,Puylaurens,Not available,Not available,81700,Not available,Not available,81
10535,ROUTE DE REVEL,Puylaurens,Not available,"1,189",81700,"1,349","1,320",81
10536,Lieu-dit Saint-Martin,Puylaurens,Not available,"1,196",81700,"1,359","1,451",81
10537,11 Route de Toulouse,Saïx,Not available,Not available,81710,Not available,Not available,81
10538,11 BIS ROUTE DE TOULOUSE,SAIX,"1,289","1,182",81710,Not available,"1,382",81
10539,RD 988 - Plaine de Fongrave,RABASTENS,Not available,Not available,81800,Not available,Not available,81
10540,Route d'Albi,Rabastens,Not available,"1,149",81800,"1,359",Not available,81
10541,LIEU DIT L'HERMITAGE,Rabastens,"1,339","1,149",81800,Not available,"1,409",81
10542,1 Rue de Mélaudie,LE SEQUESTRE,Not available,"1,206",81990,"1,362",Not available,81
10543,Chemin de Cap Long,Le Sequestre,"1,316","1,206",81990,"1,350","1,387",81
10544,1 rue d'al causse,PUYGOUZON,Not available,"1,196",81990,"1,340","1,377",81
10545,ROUTE DE BORDEAUX,Montauban,Not available,Not available,82000,Not available,Not available,82
10546,350 Avenue de Toulouse,MONTAUBAN,Not available,Not available,82000,Not available,Not available,82
10547,Rue de l'Abbaye,Montauban,"1,329","1,209",82000,Not available,"1,409",82
10548,395 Avenue de Bordeaux,MONTAUBAN,"1,359","1,239",82000,"1,409",Not available,82
10549,970 Boulevard Blaise Doumerc,MONTAUBAN,Not available,Not available,82000,Not available,Not available,82
10550,445 Route du Nord - ZI AUSSONNE,Montauban,"1,319","1,199",82000,Not available,"1,399",82
10551, Avenue des Mourets,Montauban,"1,319","1,199",82000,Not available,"1,399",82
10552,284 Avenue Jean Moulin,MONTAUBAN,Not available,"1,304",82000,"1,462","1,522",82
10553,2 AV MARCEAU HAMECHER,MONTAUBAN,Not available,Not available,82000,Not available,Not available,82
10554,350 ROUTE DE TOULOUSE,MONTAUBAN,"1,319","1,204",82000,Not available,"1,409",82
10555,340 ROUTE DE BORDEAUX,MONTAUBAN,"1,424","1,275",82000,Not available,"1,534",82
10556,785 Avenue Jean Moulin,MONTAUBAN,"1,319","1,199",82017,Not available,"1,399",82
10557,1155 Avenue de l'Europe ZAC ALBASUD,MONTAUBAN,"1,315","1,195",82020,"1,359",Not available,82
10558, Route de Lafrançaise,CASTELSARRASIN,"1,429","1,289",82100,Not available,"1,539",82
10559,20 Avenue du Maréchal Leclerc,Castelsarrasin,"1,424","1,284",82100,Not available,"1,534",82
10560,1400 route de Moissac,Castelsarrasin,"1,329","1,198",82100,"1,379","1,399",82
10561,Route de Moissac,Castelsarrasin,Not available,"1,280",82100,"1,480",Not available,82
10562,ZAC du Barraouet,Castelsarrasin,"1,347","1,198",82100,"1,379","1,415",82
10563,Lieu dit Aulery,LAUZERTE,"1,329","1,195",82110,"1,365",Not available,82
10564,TRAVERS DE CAZES,Cazes-Mondenard,Not available,"1,240",82110,"1,430",Not available,82
10565,rue notre dame,Lavit,Not available,"1,250",82120,"1,440","1,490",82
10566,ZA LE RIVAL,Lafrançaise,Not available,"1,219",82130,"1,399","1,429",82
10567,Grande Rue d'Ardus,Lamothe-Capdeville,"1,319","1,199",82130,Not available,"1,399",82
10568,115 CHEMIN DE FONTALES,Saint-Antonin-Noble-Val,Not available,"1,199",82140,"1,369","1,399",82
10569, Avenue de Saint-Martin,Montaigu-de-Quercy,Not available,"1,217",82150,"1,366","1,366",82
10570,RD 926,PARISOT,Not available,"1,284",82160,"1,459",Not available,82
10571,Z.A. le Chirou,Caylus,Not available,"1,230",82160,"1,380","1,410",82
10572,126 Route d'Aucamville,Grisolles,Not available,"1,209",82170,"1,369","1,399",82
10573,Rn 20,POMPIGNAN,"1,339","1,229",82170,"1,389",Not available,82
10574,43 Avenue du Chasselas,Moissac,"1,439","1,294",82200,Not available,"1,549",82
10575,2 Boulevard du Quercy,Moissac,Not available,"1,189",82200,"1,359","1,388",82
10576,56 Avenue du Chasselas,MOISSAC,Not available,Not available,82200,Not available,Not available,82
10577,805 Chemin de La Mégère,MOISSAC,"1,329","1,198",82200,"1,379","1,415",82
10578,Route Départementale 927,MOISSAC,"1,329","1,198",82200,"1,379",Not available,82
10579,AIRE DE GARONNE A 62,Saint-Nicolas-de-la-Grave,"1,480","1,350",82210,Not available,"1,590",82
10580,route de castelmayran,Saint-Nicolas-de-la-Grave,Not available,"1,195",82210,"1,375","1,395",82
10581,LE VILLAGE,Vazerac,Not available,"1,199",82220,"1,399","1,429",82
10582,"1, AVENUE MARCEL LACASSAGNE",Septfonds,"1,369","1,239",82240,"1,399","1,419",82
10583,AUTOROUTE A 20,Montalzat,Not available,Not available,82270,Not available,Not available,82
10584,AUTOROUTE A20 - AIRE DE BOIS DE DOURRE,MONTALZAT,"1,494","1,374",82270,Not available,"1,604",82
10585,"3 Ter, Grand Rue",LA VILLE DIEU DU TEMPLE,Not available,"1,219",82290,"1,399","1,439",82
10586,centre commercial,Montbeton,Not available,"1,250",82290,"1,440",Not available,82
10587,12 Rue de Versailles,CAUSSADE,"1,329","1,199",82300,Not available,"1,389",82
10588,CHEMIN DEPARTEMENTAL 926,Monteils,Not available,"1,189",82300,"1,359","1,379",82
10589,ZI de Meaux - BP 119,CAUSSADE,"1,319","1,199",82300,Not available,"1,389",82
10590,116 AVENUE EDOUARD HERRIOT,CAUSSADE,"1,329","1,199",82300,Not available,"1,389",82
10591,60 RN 20,Albias,"1,299","1,189",82350,"1,349","1,379",82
10592,551 RN 20,Albias,"1,388","1,199",82350,Not available,"1,443",82
10593,Avenue Jean Jaurès,Labastide-Saint-Pierre,Not available,"1,209",82370,"1,375","1,409",82
10594, Avenue Jean Moulin,LABASTIDE-SAINT-PIERRE,Not available,"1,205",82370,"1,374","1,395",82
10595,Boulevard Victor Guilhem,VALENCE D'AGEN,Not available,"1,239",82400,"1,429","1,449",82
10596,Avenue de Bordeaux,VALENCE D'AGEN,"1,329","1,199",82400,"1,369",Not available,82
10597,rn113,VALENCE D'AGEN,Not available,"1,240",82400,"1,430",Not available,82
10598,avenue du midi,Golfech,Not available,"1,240",82400,"1,430","1,480",82
10599,Place JB CHAUMEIL,VALENCE D'AGEN,Not available,"1,270",82400,"1,460",Not available,82
10600,8 rue du stade,Saint Etienne de Tulmont,Not available,Not available,82410,Not available,Not available,82
10601,8 RUE DU MARCHE,SAINT ETIENNE DE TULMONT,Not available,"1,209",82410,"1,389","1,429",82
10602,38 RD 820,Réalville,"1,430","1,270",82440,Not available,"1,540",82
10603,A,GIMAT,"1,422","1,318",82500,Not available,"1,499",82
10604,Route du Blanc,Beaumont-de-Lomagne,Not available,"1,209",82500,"1,359","1,399",82
10605,ZAC DE BORDEVIEILLE,BEAUMONT DE LOMAGNE,Not available,"1,199",82500,"1,359","1,399",82
10606,"195, Route de Mas Grenier",VERDUN-SUR-GARONNE,Not available,"1,199",82600,"1,359","1,409",82
10607,CC LES SIGALERES - Av de Toulouse - CD 3,AUCAMVILLE,"1,289","1,189",82600,"1,339",Not available,82
10608,Lieu-dit Escoula,Verdun-sur-Garonne,Not available,"1,189",82600,"1,369","1,409",82
10609,Chemin de Naudun,Saint-Sardos,Not available,"1,240",82600,"1,430",Not available,82
10610,3 Avenue d'Auch,Montech,Not available,"1,290",82700,"1,460",Not available,82
10611,13 avenue de la Mouscane,Montech,"1,329","1,209",82700,"1,359","1,399",82
