,Adresse,City,Postal_Code,iD
352,RN 202,SAINT-ANDRé-LES-ALPES,04170,04
353,Route de Nice,Saint-André-les-Alpes,04170,04
354,Rue de l'Anonciade,Les Mées,04190,04
355,3 AV. DE LA LIBERATION,Sisteron,04200,04
356,route de Sisteron ,PEIPIN,04200,04
357,aire aubignosc,Aubignosc,04200,04
358,10 AVENUE DE LA LIBERATION,SISTERON,04200,04
359,3 AVENUE DE LA LIBERATION,Sisteron,04200,04
360,50 allée des Genêts BP 200,SISTERON,04204,04
361,6 rd MANOSQUE,VALENSOLE,04210,04
362, Chemin du Riou,VALENSOLE,04210,04
363,Rue des Tapis,Valensole,04210,04
364,3 CHEMIN DU RIOU,VALENSOLE,04210,04
365,CD 908 LE CASTAGNERET,ANNOT,04240,04
366,Lieu-dit Bouchier,Allos,04260,04
367,Quartier Beaudine Centre Commercial Les 3 Routes,Forcalquier,04300,04
368,Avenue des Chalus,Forcalquier,04300,04
369,9 avenue Saint-Promasse,FORCALQUIER,04300,04
370,STATION AVIA RN 4202,Entrevaux,04320,04
371,RN 85,Barrême,04330,04
372,QUARTIER SAINT JEAN,MOUSTIERS-SAINTE-MARIE,04360,04
373,RN208,Villars-Colmars,04370,04
374,"27, avenue A. Signoret",Barcelonnette,04400,04
375,49 Avenue des trois frères Arnaud,Barcelonnette,04400,04
376,Place Aimé Gassier,BARCELONNETTE,04400,04
377,Terres Neuves. St Pons,BARCELONNETTE,04400,04
378,Route de Marseilles,Riez,04500,04
379,ROUTE DE MARSEILLE,RIEZ,04500,04
380,Quartier Samson,Riez,04500,04
381,RN 85,Mallemoisson - Les Grillons,04510,04
382,Route nationale 96,CHâTEAU-ARNOUX-SAINT-AUBAN,04600,04
383,Avenue Charles Richaud,ORAISON,04700,04
384,route La Brillanne,ORAISON,04700,04
385,RN 96 CENTRE COMMERCIAL LE PLAN,LA BRILLANNE,04700,04
386,Avenue Charles Richaud,Oraison,04700,04
387,46 Avenue des Alpes,GRéOUX-LES-BAINS,04800,04
388,28 Boulevard d'Orient,Gap,05000,05
389,46 Avenue de Provence,GAP,05000,05
390,ROUTE DE BARCELONNETTE,Gap,05000,05
391,Route des Fauvins,Gap,05000,05
392,10 Avenue du Commandant Dumont,Gap,05000,05
393, Avenue de Provence,GAP,05000,05
394,10 Avenue Guillaume Farel,GAP,05000,05
395,10 Avenue Guillaume Farel,Gap,05000,05
396,46 AV. DE PROVENCE,GAP,05000,05
397,10 AV.GUILLAUME FAREL,GAP,05000,05
398,9 Route de Gap,Briançon,05100,05
399,CENTRE COMMERCIAL SUD,BRIANCON,05100,05
400,AVENUE DU DAUPHINE,BRIANCON,05100,05
401,Ave du Dauphiné,BRIANçON,05100,05
402,AV. DU DAUPHINE,BRIANCON,05100,05
403,PLACE DE LA MAIRIE,L ARGENTIERE LA BESSEE,05120,05
404,RN 94 Lieu-dit Pont la Lame,Saint-Martin-de-Queyrières,05120,05
405,Avenue de Provence,Tallard,05130,05
406,ZAE DE L AEROPOLE,Tallard,05130,05
407,AVENUE DE PROVENCE,TALLARD,05130,05
408,Avenue de la Combe d'Or,SAVINES-LE-LAC,05160,05
409,Lieu dit Les Graves,REMOLLON,05190,05
410,Lieu-dit Entraigues,Embrun,05200,05
411,Route Nationale 94 Route Nationale 94,Baratier,05200,05
412,Lieu-dit Le Petit Puy,Embrun,05200,05
413,Le petit Lion,Baratier,05200,05
414,Avenue Justin Gras,EMBRUN,05200,05
415,Lieu-dit Petit Liou,Baratier,05200,05
416,"RD 1091 Lieu-dit ""Pré-Bagnols""",Le Monêtier-les-Bains,05220,05
417,Place de la Gare,Chorges,05230,05
418,LES FAURIES,La Bâtie-Neuve,05230,05
419,rn 94 la grande ile,Chorges,05230,05
420,RN 94 LA GRANDE ILE,CHORGES,05230,05
421,60 Rue de la Guisane,LA SALLE LES ALPES,05240,05
422,Station Campus Villeneuve,La Salle les Alpes,05240,05
423,RN. 544 PLAINE DE CHABOTTES,Chabottes,05260,05
424,50 Avenue de Provence,LARAGNE-MONTéGLIN,05300,05
425,Rue du Moulin,LARAGNE-MONTéGLIN,05300,05
426,CENTRE COMMERCIAL LE PLAN,LARAGNE-MONTéGLIN,05300,05
427,Avenue Léon Trinquier,Eyguians,05300,05
428,RN 547,CHâTEAU VILLEVIEILLE,05350,05
429,route de gap,VEYNES,05400,05
430,1256 route de gap,Veynes,05400,05
431,Les Barraques RN85,LA FARE-EN-CHAMPSAUR,05500,05
432,SAINT MARCELLIN,Vars,05560,05
433,Le Villard,GUILLESTRE,05600,05
434,ROUTE NATIONALE,Saint-Clément-sur-Durance,05600,05
435,RN 94,EYGLIERS,05600,05
436, Porte du Queyras,GUILLESTRE,05600,05
437,LA GARE,SERRES,05700,05
438,RD 1075- quartier les Chambons,Serres,05700,05
439,57 Avenue Joseph Raybaud,NICE,06000,06
440,123 Boulevard Gambetta,Nice,06000,06
441,77 Promenade des Anglais,NICE,06000,06
442,1 Boulevard Tzarewitch,NICE,06000,06
443,10 Boulevard de l'Armée des Alpes,NICE,06000,06
444,PROMENADE CORNIGLION MOLINIER,NICE,06000,06
445,"26,28 QUAI GALLIENI",NICE,06000,06
446,39 AVENUE RAYMOND COMBOUL,Nice,06000,06
447,26 Avenue Gallieni,NICE,06000,06
448,29 BIS AVENUE PAUL ARENE,NICE,06000,06
449, Pont Vincent Auriol,NICE,06000,06
450,Boulevard Comte de Falicon,Nice,06000,06
451,10 BOULEVARD ARMEE DES ALPES,NICE,06000,06
452,PONT VINCENT AURIOL,NICE,06000,06
453,29 BIS AV. PAUL ARENE,NICE,06000,06
454,"57, BD. J.RAYBAUD",NICE,06000,06
455,5-7-9 place Franklin,NICE,06000,06
456,123 boulevard GAMBETTA,Nice,06000,06
457,123 Boulevard Gambetta,Nice,06000,06
458,5-9 Place Franklin,Nice,06000,06
459, Boulevard Comte de Falicon,NICE,06100,06
460,63 Boulevard Gorbella,NICE,06100,06
461,63 Boulevard Gorbella,NICE,06100,06
462,Boulevard Jean Moulin,LE CANNET,06110,06
463,Boulevard Carnot,Le Cannet,06110,06
464,150 AVENUE DU CAMPON,Le Cannet,06110,06
465,"480, av. du Général De Gaulle",LE CANNET,06110,06
466,46 Avenue Franklin Roosevelt,Le Cannet,06110,06
467,14 ch des Campelières,LE CANNET,06110,06
468,Chemin des Campelières,Le Cannet,06110,06
469,BOULEVARD JEAN MOULIN,LE CANNET,06110,06
470,158 route de cannes,GRASSE,06130,06
471,130 Route de la Marigarde,GRASSE,06130,06
472,basse corniche,BEAULIEU-SUR-MER,06130,06
473,"1, RUE CASTELLARAS",Grasse,06130,06
474,"13,ROUTE DE DRAGUIGNAN",Grasse,06130,06
475,CHEMIN DE L'ORME,Grasse,06130,06
476,35 Avenue de la Libération,Grasse,06130,06
477,111 Route de la Paoute,GRASSE,06130,06
478,976 AVENUE RHIN ET DANUBE,Vence,06140,06
479,891 ROUTE DE ST PAUL,VENCE,06140,06
480,976 avenue rhin et danube,vence,06140,06
481,56 Avenue du Docteur Raymond Picaud,CANNES,06150,06
482,140 Av. Francis Tonner,CANNES,06150,06
483,Avenue Francis Tonner,CANNES,06150,06
484,AERODROME CANNES MANDELIEU,Cannes,06150,06
485,1 AV.VICTOR HUGO,Cannes,06150,06
486,AEROPORT CANNES MANDELIEU RN 7,CANNES LA BOCCA,06150,06
487,56 Avenue du Dr Raymond Picaud,CANNES LA BOCCA,06150,06
488,Z.I. Les Tourrades,Cannes,06156,06
489,122 Boulevard Raymond Poincaré,Antibes,06160,06
490,171 Avenue Louis Pasteur,Roquebrune-Cap-Martin,06190,06
491,175 Avenue Louis Pasteur,ROQUEBRUNE-CAP-MARTIN,06190,06
492,83 AVE DE LA COTE D'AZUR,ROQUEBRUNECAPMARTIN,06190,06
493,175 AVENUE PASTEUR - RD 6007,ROQUEBRUNE CAP MARTIN,06190,06
494,83 AVE DE LA COTE D'AZUR,Roquebrune-Cap-Martin,06190,06
495,217 Promenade des Anglais,NICE,06200,06
496, Avenue Saint-Augustin,NICE,06200,06
497,61 Boulevard Napoléon Iii,Nice,06200,06
498,280 Route de Grenoble,NICE,06200,06
499,"PROMENADE DES ANGLAIS, SQUARE KIRCHNER",NICE,06200,06
500,58 Boulevard René Cassin,Nice,06200,06
501,31 Avenue de Bellet,Nice,06200,06
502, Route de Grenoble,Nice,06200,06
503,61 Avenue Sainte-Marguerite,NICE,06200,06
504,280 Route de Grenoble,NICE,06200,06
505,31 Avenue de Bellet,Nice,06200,06
506,104 Boulevard René Cassin,Nice,06200,06
507,61 Avenue Sainte-Marguerite,Nice,06200,06
508,31 Avenue de Bellet,Nice,06200,06
509,"125 BD RENE CASSIN, ZAC ARENAS",Nice,06200,06
510,217 PROMENADE DES ANGLAIS,NICE,06200,06
511,280 ROUTE DE GRENOBLE,NICE,06200,06
512,PROMENADE DES ANGLAIS,NICE,06200,06
513,31 AVENUE DU BELLET,NICE,06200,06
514,Aéroport Nice Côte d'Azur,Nice,06200,06
515,606 boulevard du mercantour,Nice,06201,06
516,Quartier Saint Isidore RN 202,Nice,06201,06
517, Avenue de Cannes,MANDELIEU-LA-NAPOULE,06210,06
518,ROUTE NATIONALE 7,Mandelieu-la-Napoule,06210,06
519,Avenue de Fréjus,Mandelieu-la-Napoule,06211,06
520,1580 RTE NATIONALE 6007,VALLAURIS,06220,06
521,117 Vieille Route de Cannes,VALLAURIS,06220,06
522,D6007,Vallauris,06220,06
523,RN7 LA BATTERIE,GOLFE JUAN,06220,06
524,1750 CHEMIN SAINT BERNARD,VALLAURIS,06220,06
525,1280 Boulevard Napoléon Iii,Villefranche-sur-Mer,06230,06
526,1 Boulevard de la Corne d'Or,Villefranche-sur-Mer,06230,06
527,1280 BOULEVARD NAPOLEON 3,VILLEFRANCHE SUR MER,06230,06
528,Aire de Beausoleil - A8,Beausoleil,06240,06
529,96 avenue Prince Rainier III,Beausoleil,06240,06
530,3256 CHEMIN DE CARIMAÏ,MOUGINS,06250,06
531,Autoroute A8,MOUGINS,06250,06
532,Chemin des Campelières,Mougins,06250,06
533,QUARTIER SAINT MARTIN,Mougins,06250,06
534,772 chemin de font de currault,MOUGINS,06250,06
535,492 Route du Cannet,MOUGINS,06250,06
536,AUTOROUTE A8 - AIRE DE BRÉGUIERES SUD,MOUGINS,06250,06
537,492 ROUTE DU CANNET,MOUGINS,06250,06
538,QUARTIER L'ISLE RN.202,PUGET-THéNIERS,06260,06
539,RN 202 Quartier St-Roch,PUGET-THENIERS,06260,06
540,Route du Bord-de-Mer,VILLENEUVE-LOUBET,06270,06
541,35 Route du Bord-de-Mer,VILLENEUVE-LOUBET,06270,06
542,51 Avenue des Maurettes,Villeneuve-Loubet,06270,06
543,AEROPORT DE NICE COTE D'AZURCEDEX 3,Nice,06281,06
544,AEROPORT DE NICE COTE D'AZURCEDEX 3,NICE CEDEX 3,06281,06
545,"111, Avenue Saint-Augustin",Nice,06296,06
546, Place Max Barel,NICE,06300,06
547,27 AV.DENIS SEMERIA,Nice,06300,06
548,34 Boulevard Carnot,Nice,06300,06
549,Pont Garigliano,NICE,06300,06
550,11 Boulevard Pierre Sémard,Nice,06300,06
551,93 Route de Turin,Nice,06300,06
552,Avenue Denis Séméria,Nice,06300,06
553,10 Corniche André de Joly,Nice,06300,06
554,94 Corniche André de Joly,Nice,06300,06
555,93 Route de Turin,NICE,06300,06
556,34 Boulevard Carnot,Nice,06300,06
557,27 AVENUE DENIS SEMERIA,NICE,06300,06
558,PONT GARIGLIANO,NICE,06300,06
559,93 ROUTE DE TURIN RN 204,NICE,06300,06
560,Rue du Port,Beaulieu-sur-Mer,06310,06
561,RN.559 BASSE CORNICHE,BEAULIEU SUR MER,06310,06
562,77 Avenue du trois Septembre,CAP-D'AIL,06320,06
563,23 Route de la Moyenne Corniche,Cap-d'Ail,06320,06
564,AUTOROUTE A8 / BP 102 (4391808),La Turbie,06320,06
565, Quartier le Prat,LA TURBIE,06320,06
566,23 MOYENNE CORNICHE ROUTE DE NIC,Cap-d'Ail,06320,06
567,77 AVENUE DU 3 SEPTEMBRE,Cap-d'Ail,06320,06
568,PLAN DE ROQUEFORT,Roquefort-les-Pins,06330,06
569,RD 2085,Roquefort-les-Pins,06330,06
570,19 Avenue du Général de Gaulle,Drap,06340,06
571,240 Voie Communale des Plans de la Bégude,Cantaron,06340,06
572,ROUTE DE LAGHET ,NICE,06345,06
573,35 avenue de Verdun,Eze,06360,06
574,1006 Chemin des Gourettes,MOUANS-SARTOUX,06370,06
575,10 BD DE VERDUN,Sospel,06380,06
576,3 Rue Charles Alunni,CONTES,06390,06
577,26 Boulevard de la République,Cannes,06400,06
578,106 Avenue Maréchal Juin,Cannes,06400,06
579,96 Avenue Maréchal Juin,Cannes,06400,06
580,BD DU RIOU,CANNES,06400,06
581,2 Avenue de Nice,ANTIBES,06400,06
582,19 21BD VALLOMBROSA,Cannes,06400,06
583,57 BD DU RIOU,CANNES,06400,06
584,19 21BD VALLOMBROSA,CANNES,06400,06
585,518 Route de la Mer,BIOT,06410,06
586, Quartier Saint-Pierre,ISOLA,06420,06
587,Quartier celestrera,Tende,06430,06
588,Pont de Venanson,Saint-Martin-Vésubie,06450,06
589,Quartier Gordolon,La Bollène Vésubie,06450,06
590,Lotissement La Table Ronde,Saint-Vallier-de-Thiey,06460,06
591,"348, Chemin des Moulières",LA COLLE-SUR-LOUP,06480,06
592,PORT DE GARAVAN,MENTON,06500,06
593,"91, route Val des Castagnins",MENTON,06500,06
594,45 AV DE ST ROMAN,MENTON,06500,06
595,1 Avenue Général de Gaulle,Menton,06500,06
596,PORTE DE FRANCE,MENTON,06500,06
597,RD1 QR MOURLANCHINIERS,Carros,06510,06
598, Avenue de la Tourre,GATTIèRES,06510,06
599,345 AV DE LA TOURRE,GATTIERES,06510,06
600,194 Avenue Auguste Renoir,Grasse,06520,06
601,Avenue de Boutiny,Peymeinade,06530,06
602,94 Avenue de Boutiny,Peymeinade,06530,06
603,ROUTE DE GRASSE,Saint-Cézaire-sur-Siagne,06530,06
604,10 AV.de BOUTIGNY,PEYMEINADE,06530,06
605,RN.204 LA GIANDOLA,Breil-sur-Roya,06540,06
606,LA GIANDOLA,BREIL SUR ROYA,06540,06
607,235 AVE DE LA REPUBLIQUE,La Roquette-sur-Siagne,06550,06
608,Avenue de la République,La Roquette-sur-Siagne,06550,06
609,Chemin du Darbousson,VALBONNE,06560,06
610,Lieu-dit Les Clausonnes,Vallauris,06560,06
611,1600 Route de Cannes,Valbonne,06560,06
612,87 Route de la Fènerie,PéGOMAS,06580,06
613,chemin de st claude,ANTIBES,06600,06
614,BRETELLE AUTOROUTE- 1945 ROUTE D,Antibes,06600,06
615,AVENUE DU 11 NOVEMBRE,Antibes,06600,06
616,136 Route de Nice,ANTIBES,06600,06
617,20 Boulevard Maréchal Leclerc,Antibes,06600,06
618,29 BD GENERAL VAUTRIN,Antibes,06600,06
619,236 Route de Grasse,Antibes,06600,06
620,841 Route de Nice,ANTIBES,06600,06
621,70 Avenue Philippe Rochat,ANTIBES,06600,06
622,Rue Nicolas Aussel,ANTIBES,06600,06
623,1856 Route de Grasse,ANTIBES,06600,06
624,107 Route de Saint-Jean,ANTIBES,06600,06
625,1945 Route de Grasse,Antibes,06600,06
626,1650 Avenue Jules Grec,Antibes,06600,06
627,2 AVENUE DE NICE,ANTIBES,06600,06
628,1945 ROUTE DE GRASSE,ANTIBES,06600,06
629,RD 35 1856 RTE DE GRASSE,ANTIBES,06600,06
630,646 Route de Saint Laurent,La Gaude,06610,06
631,Chemin du Peyron,Saint-Jeannet,06640,06
632,Route de Nice,LE ROURET,06650,06
633,20 Route de Cannes,OPIO,06650,06
634,Rond Point Font Neuve,Opio,06650,06
635,ROUTE DE NICE,Saint-Étienne-de-Tinée,06660,06
636,"483, avenue Porte des Alpes",PLAN DU VAR,06670,06
637,ROUTE NATIONALE 202,COLOMARS,06670,06
638,RD 6202,COLOMARS,06670,06
639,RD 6202,COLOMARS,06670,06
640,2 avenue Charles David,Levens,06670,06
641,ROUTE NATIONALE 202,COLOMARS,06670,06
642,373 Avenue du Général de Gaulle,SAINT-LAURENT-DU-VAR,06700,06
643,TERRE PLEIN DU PORT,SAINT-LAURENT-DU-VAR,06700,06
644,702 Avenue du Général de Gaulle,Saint-Laurent-du-Var,06700,06
645,526 ROUTE DES VESPINS (RN7),ST LAURENT DU VAR,06700,06
646,702 AVENUE DU GENERAL DE GAULLE,ST LAURENT DU VAR,06700,06
647,7794 ROUTE NAPOLÉON - LA DOIRE,Séranon,06750,06
648,ZI LE MANDA LIEU DIT LA TOURRE,GATTIèRES,06770,06
649,Z.I. LA MANDA LIEU DIT LA TOUR,GATTIERES,06770,06
650,3 Avenue de Cannes,CAGNES-SUR-MER,06800,06
651,81 Avenue de la Gare,Cagnes-sur-Mer,06800,06
652,53 Chemin du Val Fleuri,CAGNES-SUR-MER,06800,06
653,26 Avenue de Cannes,CAGNES-SUR-MER,06800,06
654, Boulevard de la Plage,Cagnes-sur-Mer,06800,06
655,Avenue de Nice,Cagnes-sur-Mer,06800,06
656,82 Avenue de Grasse,Cagnes-sur-Mer,06800,06
657,5 Avenue du Cheiron,Cagnes-sur-Mer,06800,06
658,53 AVENUE DU VAL FLEURI,CAGNES SUR MER,06800,06
659,81 AV. DE LA GARE CD 36,CAGNES SUR MER,06800,06
660,79 AV.DE NICE,CAGNES SUR MER,06800,06
661,RN.7 COTE HIPPODROME,CAGNES SUR MER,06800,06
662,36 AVENUE DES ALPES,CAGNES SUR MER,06800,06
663,5 AVENUE CHEIRON,CAGNES SUR MER,06800,06
664,26 AVENUE DE CANNES,CAGNES SUR MER,06800,06
665,Boulevard de Paste,PRIVAS,07000,07
666,635 ROUTE D'AUBENAS,VEYRAS,07000,07
667,55 Avenue de l'Europe,ANNONAY,07100,07
668,Route du 4ème Spahis,ANNONAY,07100,07
669,Rue Mathieu Duret,Annonay,07100,07
670,LA CIGALIERE,Largentière,07110,07
671,Route de Vallon Pont d'Arc,RUOMS,07120,07
672,quartier de la gare,Grospierres,07120,07
673,AVENUE GROSS-UMSTADT,SAINT PERAY,07130,07
674,102 avenue du Colonel ROUSSET,CORNAS,07130,07
675,Centre Commercial La Clairette,LES VANS,07140,07
676,Le Coussillon Chambonas,LES VANS,07140,07
677,La Plaine,Salavas,07150,07
678,route Ruoms,VALLON-PONT-D'ARC,07150,07
679,ROUTE DE RUOMS,VALLON PONT D'ARC,07150,07
680,chem Pra,Le Cheylard,07160,07
681,"12, avenue de la Gare",LE CHEYLARD,07160,07
682,Allée des Vergers,Le Cheylard,07160,07
683,rond point,VILLENEUVE-DE-BERG,07170,07
684,RN 102,Lavilledieu,07170,07
685,QUARTIER LANSAS,VILLENEUVE DE BERG,07170,07
686,Grande Rue,Saint-Sauveur-de-Montagut,07190,07
687,LA CROISETTE,AUBENAS,07200,07
688,RTE DE VALS,AUBENAS,07200,07
689,Route de Montélimar,AUBENAS,07200,07
690,Rue de Montélimar ,Saint-Didier-sous-Aubenas,07200,07
691,Quartier Les ChampsSaint Etienne Fontbellon,SAINT-ÉTIENNE-DE-FONTBELLON,07200,07
692,ZA Le Ponson Moulon,Aubenas,07200,07
693,RTE DE VALS,AUBENAS,07200,07
694,quartier de la gare,Vogüé,07200,07
695,56 Avenue de Bellande,Aubenas,07200,07
696,37 ROUTE D'AUBENAS,Vesseaux,07200,07
697,La Clef du Sac,ALISSAS,07210,07
698,Route des Vans,Lablachère,07230,07
699,Domaine de la Garode,Vernoux-en-Vivarais,07240,07
700,RD86 SORTIE SUD,Le Pouzin,07250,07
701,route de loriol,LE POUZIN,07250,07
702,Les Beaumes,JOYEUSE,07260,07
703,Quartier Sablas,ROSIèRES,07260,07
704,ZI La Sumène,LAMASTRE,07270,07
705,Route d'Annonay,Satillieu,07290,07
706,RUE HELENE DE TOURNON,TOURNON-SUR-RHôNE,07300,07
707,RN 86 55 AV. DE NIMES,TOURNON-SUR-RHôNE,07300,07
708,6 Chemin de la Gare,SAINT-JEAN-DE-MUZOLS,07300,07
709,Avenue de Lyon,TOURNON-SUR-RHôNE,07300,07
710,Chemin de Saint-Vincent,Tournon-sur-Rhône,07300,07
711,55 AVENUE DE NIMES - RN86,TOURNON SUR RHONE,07300,07
712,Avenue de Lyon,TOURNON SUR RHONE,07300,07
713,Barnas Haut,Barnas,07330,07
714,LA REMISE,FéLINES,07340,07
715,LE MAS OUEST - RTE DE LYON,Davézieux,07340,07
716,Quartier de la gare,LALEVADE-D'ARDèCHE,07380,07
717,Allée de Vals,LALEVADE-D'ARDèCHE,07380,07
718,BD DE LA ROCHE NOIRE,ROCHEMAURE,07400,07
719,3 Avenue Paul Langevin,Le Teil,07400,07
720,881 Boulevard de la Roche Noire,ROCHEMAURE,07400,07
721,D532 - Le Pigeonnier,SAINT FELICIEN,07410,07
722,LE MAS,Davézieux,07430,07
723,Route de Lyon,DAVéZIEUX,07430,07
724,ZI LA LOMBARDIERE,DAVEZIEUX,07430,07
725,Le Village,Coucouron,07470,07
726,1449 Avenue de la République,Guilherand-Granges,07500,07
727,Chemin des Basses Freydières,Soyons,07500,07
728,RN 102,Saint-Jean-le-Centenier,07580,07
729,84 Faubourg d'Antraigues,VALS-LES-BAINS,07600,07
730,Route de Viviers,Bourg-Saint-Andéol,07700,07
731,505 ROUTE DE BOURG ST ANDEOL,ST JUST D'ARDECHE,07700,07
732,45 avenue de provence,CHARMES-SUR-RHôNE,07800,07
733,LES GONNETTES,LA VOULTE-SUR-RHôNE,07800,07
734,"19, avenue Léon Blum",La Voulte-sur-Rhône,07800,07
735,Avenue du 11 Novembre,LA VOULTE-SUR-RHôNE,07800,07
736,1 rue Paulin Richier,CHARLEVILLE-MéZIèRES,08000,08
737,42 Avenue des Martyrs-de-la-Résistance,Charleville-Mézières,08000,08
738,RTE DE LAFRANCHEVILLE,Charleville-Mézières,08000,08
739,60 BOULEVARD LUCIEN PIERQUIN,WARCQ,08000,08
740,17 Avenue Charles de Gaulle,Charleville-Mézières,08000,08
741,Route de Sedan - ZI des AYVELLES,Villers-Semeuse,08000,08
742,69 Rue de Monthermé,Charleville-Mézières,08000,08
743,197 Avenue Carnot,Charleville-Mézières,08000,08
744,229 Route de la Francheville,Charleville-Mézières,08000,08
745,RTE DE LAFRANCHEVILLE,CHARLEVILLE MEZIERES,08000,08
746,RN 43 LE PORT LEROY,Cliron,08090,08
747,Rue de l'Église,Blagny,08110,08
748,ZAC DE Wé - 2 avenue de l'Europe,CARIGNAN - Wé,08110,08
749,63 Avenue Blanqui,BOGNY-SUR-MEUSE,08120,08
750,5 ROUTE DE CHARLEVILLE,ATTIGNY,08130,08
751,3 Rue Saint-Charles,Attigny,08130,08
752,5 ROUTE DE CHARLEVILLE,Attigny,08130,08
753,Avenue de la Dernière Cartouche,Bazeilles,08140,08
754,RUE PASTEUR,RIMOGNE,08150,08
755,Route de la Boutillette,Renwez,08150,08
756,rue des evignes,FUMAY,08170,08
757,RD 8051,FUMAY,08170,08
758,70 Rue Chantereine,ASFELD,08190,08
759,1 Rue Chantereine,Asfeld,08190,08
760,116 Avenue Léon Charpentier,Sedan,08200,08
761,45 Avenue de la Marne,Sedan,08200,08
762,14 Avenue Pasteur,Sedan,08200,08
763,6 Avenue de la Marne,SEDAN,08200,08
764,Rue Cadeau,SEDAN,08200,08
765,8 Avenue de la Marne,Sedan,08200,08
766,8 AVENUE DE LA MARNE,SEDAN,08200,08
767, Avenue de la Paix,MOUZON,08210,08
768,Route de la Petite Chapelle,ROCROI,08230,08
769,RN43 Lieu dit Le Pré Meumon,Maubert-Fontaine,08260,08
770,A34 AIRE DES ARDENNES WOINIC,Saulces-Monclin,08270,08
771,AUTOROUTE A34 - AIRE DES ARDENNES - WOINIC,SAULCES MONCLIN,08270,08
772,ZONE DE L'ETOILE,Rethel,08300,08
773,4 Rue de Montpellier,RETHEL,08300,08
774,24 Rue de Reims,SAULT-LèS-RETHEL,08300,08
775, Rue Arthur Rimbaud,AMAGNE,08300,08
776,4 RUE DE MONTPELLIER,RETHEL,08300,08
777,83 Rue Alfred Doury,Juniville,08310,08
778,rn51,HIERGES,08320,08
779, Avenue Roger Posty,VIREUX-MOLHAIN,08320,08
780,ROUTE NATIONALE 51,HIERGES,08320,08
781,12 RUE PIERRE VIENOT,VRIGNE-AUX-BOIS,08330,08
782,Rue Georges Clemenceau,DONCHERY,08350,08
783,37 Rue de la Sommevue,Château-Porcien,08360,08
784,Chestres ,Vouziers,08400,08
785,Rue du Blanc Mont,VOUZIERS,08400,08
786, Rue Verte,VOUZIERS,08400,08
787,32 GRANDE RUE,POIX-TERRON,08430,08
788, Avenue Danton,REVIN,08500,08
789,29 QUAI DU FORT DE ROME,Givet,08600,08
790, Route de Beauraing,GIVET,08600,08
791,Rue Parmentier,NOUZONVILLE,08700,08
792, Rue Parmentier,NOUZONVILLE,08700,08
793,Rue André Compain,Monthermé,08800,08
794,ROUTE DE BOGNY,MONTHERMé,08800,08
795,RN. 20,Foix,09000,09
796,18 ROUTE DE FOIX,Saint-Pierre-de-Rivière,09000,09
797,CONCESSIONNAIRE RENAULT -ROUTE D,FOIX,09000,09
798,Route d'Espagne,FOIX,09000,09
799,Labarre,Foix,09000,09
800,Route d'Espagne,Foix,09000,09
801,Route de Mirepoix,PAMIERS,09100,09
802,CARREFOUR DE LESTANG,PAMIERS,09100,09
803,6 Avenue de Foix,PAMIERS,09100,09
804,Avenue des Pyrénées,SAINT-JEAN-DU-FALGA,09100,09
805,Route de Foix,PAMIERS,09100,09
806,La Cavalerie,PAMIERS,09100,09
807,RN 20,SAVIGNAC-LES-ORMEAUX,09110,09
808,10/13 Allée du bois des esquers,PERLES ET CASTELET,09110,09
809,1 route de Paris,Varilhes,09120,09
810,Route de Foix,Le Fossat,09130,09
811,HAMEAUX DE ROQUEMAUREL,OUST,09140,09
812,Route de Toulouse,Saint-Lizier,09190,09
813,Le Pont du Baup,SAINT-LIZIER,09190,09
814,60 ROUTE DE TOULOUSE,SAINT - LIZIER,09190,09
815,ROUTE D'EYCHEIL,SAINT-GIRONS,09200,09
816,5 avenue de la Résistance,Saint-Girons,09200,09
817,La Sinsole,LEZAT SUR LEZE,09210,09
818,6 Rue de l'Eglise,VICDESSOS,09220,09
819,Lieu-dit Le Freyche de Darre,La Bastide-de-Sérou,09240,09
820,CHEMIN DU CHATEAU D'EAU,Mazères,09270,09
821,LIEU DIT LE RAUNIER,MAZERES,09270,09
822,RUE DU 08 MAI 1945,Lavelanet,09300,09
823,Route de FOIX,Lavelanet,09300,09
824,RD117,Bélesta,09300,09
825,ZA DE LA GRAUSSETTE,Verniolle,09340,09
826,Allée de Marveille,LES BORDES-SUR-ARIZE,09350,09
827,route de quie,Tarascon-sur-Ariège,09400,09
828,54 Avenue Victor Pilhes,TARASCON-SUR-ARIèGE,09400,09
829,247 AV CHARLES DE GAULLE,Mirepoix,09500,09
830, Avenue Gabriel Faure,MIREPOIX,09500,09
831,ZI Moulin d'Enfour,LAROQUE-D'OLMES,09600,09
832,17 Avenue du 8 Mai 1945,Laroque-d'Olmes,09600,09
833,Avenue du 11 Novembre 1918,Laroque-d'Olmes,09600,09
834,parc commercial de Saint Martin de Peyrelade,Saverdun,09700,09
835,17 Boulevard Georges Pompidou,TROYES,10000,10
836,210 Rue du Faubourg Croncels,Troyes,10000,10
837,3 Rue de la Mission,TROYES,10000,10
838,6 Place du Général Patton,Troyes,10000,10
839,78 Avenue Robert Schumann,Troyes,10000,10
840,40 Avenue Chomedey de Maisonneuve,TROYES,10000,10
841,40 AV CHOMEDEY DE MAISONNEUVE,TROYES,10000,10
842,1 CHAUSSEE DU VOULDY,TROYES,10000,10
843,"17, BLD GEORGES POMPIDOU",TROYES,10000,10
