,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
10050,100 Rue de Versailles,Le Chesnay,"1,409","1,375",78150,Not available,Not available,78
10051,90/94 RUE DE VERSAILLES,LE CHESNAY,"1,399","1,374",78150,Not available,"1,509",78
10052,18 ROUTE DE MAULE- D 307,ROCQUENCOURT,"1,344","1,265",78150,Not available,"1,429",78
10053,ROUTE DE VERSAILLES,MARLY-LE-ROI,Not available,Not available,78160,Not available,Not available,78
10054,ROUTE DE VERSAILLES,MARLY LE ROI,"1,435","1,374",78160,Not available,"1,545",78
10055,10 Route des Puits,LA CELLE-SAINT-CLOUD,Not available,Not available,78170,Not available,Not available,78
10056,64 Avenue Lucien-René Duchesne,La Celle-Saint-Cloud,"1,353","1,265",78170,Not available,"1,429",78
10057,24 Avenue de la Jonchère,LA CELLE-SAINT-CLOUD,Not available,Not available,78170,Not available,Not available,78
10058,24 Avenue de la Jonchère,LA CELLE-SAINT-CLOUD,"1,479","1,379",78170,Not available,"1,454",78
10059,130 Avenue du Maréchal Foch,SAINT-GERMAIN-EN-LAYE,"1,432","1,364",78175,Not available,"1,000",78
10060,11 Avenue des Prés,MONTIGNY-LE-BRETONNEUX,Not available,Not available,78180,Not available,Not available,78
10061,13 Avenue Ampère,MONTIGNY-LE-BRETONNEUX,"1,402","1,354",78180,Not available,"1,512",78
10062,69 Boulevard Vauban,MONTIGNY-LE-BRETONNEUX,Not available,Not available,78180,Not available,Not available,78
10063,69 Boulevard Vauban,MONTIGNY-LE-BRETONNEUX,Not available,Not available,78180,Not available,Not available,78
10064,69 BD VAUBAN,MONTIGNY LE BRETONNEUX,Not available,Not available,78180,Not available,Not available,78
10065,"69, BOULEVARD VAUBAN",MONTIGNY LE BRETONNEUX,"1,306","1,252",78180,Not available,"1,412",78
10066,11 avenue des Près,Montigny le Bretonneux,"1,359","1,249",78180,Not available,"1,439",78
10067,RN10,TRAPPES,Not available,Not available,78190,Not available,Not available,78
10068,Route de Trappes LA BOISSIERE RN 10,Trappes,"1,459","1,369",78190,Not available,Not available,78
10069,1 Avenue Martin Luther King,Trappes,"1,459","1,369",78190,Not available,Not available,78
10070,RN 10,TRAPPES,"1,319","1,254",78190,Not available,"1,409",78
10071,1 avenue le Verrier,Trappes,"1,289","1,244",78190,"1,359","1,379",78
10072,5 Avenue Roger Hennequin,Trappes,Not available,Not available,78194,Not available,Not available,78
10073,CD 110 - BP 1525,BUCHELAY,"1,319","1,247",78200,Not available,"1,401",78
10074,4/6/8 RUE DE CHANTEREINE RN.13,MANTES-LA-VILLE,"1,432","1,374",78200,Not available,"1,542",78
10075,LE VAL FOURRE ,Mantes-la-Jolie,Not available,Not available,78200,Not available,Not available,78
10076,48 Boulevard Roger Salengro,MANTES-LA-VILLE,Not available,Not available,78200,Not available,Not available,78
10077,8 Avenue de l'Europe,MAGNANVILLE,Not available,Not available,78200,Not available,Not available,78
10078,16 Rue Jean Hoët,Mantes-la-Jolie,Not available,"1,252",78200,"1,363","1,401",78
10079,Avenue de l'Europe,Magnanville,Not available,Not available,78200,Not available,Not available,78
10080,48 BD ROGER SALENGRO,MANTES LA VILLE,"1,453","1,384",78200,Not available,"1,563",78
10081,4 Boulevard Henri Barbusse,SAINT-CYR-L'ÉCOLE,Not available,Not available,78210,Not available,Not available,78
10082,4 BLD HENRI BARBUSSE,ST CYR L ECOLE,"1,309","1,254",78210,Not available,"1,404",78
10083,146 Avenue du Général Leclerc,Viroflay,Not available,Not available,78220,Not available,Not available,78
10084,146 Avenue du Général Leclerc,Viroflay,Not available,Not available,78220,Not available,Not available,78
10085,46 Avenue du Président John F. Kennedy,Le Pecq,"1,333","1,234",78230,Not available,"1,412",78
10086,58 AV DU Pdt KENNEDY,LE PECQ,Not available,Not available,78230,Not available,Not available,78
10087,"Angle rue de Paris, Quai Maurice Berteaux",Le Pecq,Not available,"1,245",78230,"1,360","1,395",78
10088,AVENUE DU PRESIDENT KENNEDY,LE PECQ,Not available,Not available,78230,Not available,Not available,78
10089,45 Route de Mantes,CHAMBOURCY,Not available,Not available,78240,Not available,Not available,78
10090,RN 13,CHAMBOURCY,"1,305","1,239",78241,"1,335","1,379",78
10091,60 Rue du Vexin,HARDRICOURT,Not available,"1,289",78250,"1,429","1,469",78
10092,rd28,TESSANCOURT-SUR-AUBETTE,"1,323","1,249",78250,Not available,"1,427",78
10093,35 Avenue Châteaubriant,Mézy-sur-Seine,Not available,Not available,78250,Not available,Not available,78
10094,3 avenue Wolfgang Amadeus Mozart,ACHèRES,Not available,"1,255",78260,"1,349","1,399",78
10095,ROUTE D'EVREUX,Chaufour-lès-Bonnières,Not available,Not available,78270,Not available,Not available,78
10096,RN 13 RTE D'EVREUX,CHAUFOUR LES BONNIERES,"1,348","1,242",78270,Not available,"1,428",78
10097,VOIE E8 LES SAULES,Guyancourt,Not available,Not available,78280,Not available,Not available,78
10098,AVENUE DE L'EUROPE,Guyancourt,Not available,Not available,78280,Not available,Not available,78
10099,10 AV DE L'EUROPE,GUYANCOURT,"1,442","1,367",78280,Not available,"1,552",78
10100,VOIE E8 LES SAULES,GUYANCOURT,"1,309","1,256",78280,Not available,"1,412",78
10101,22 Avenue du Général de Gaulle,Croissy-sur-Seine,Not available,"1,263",78290,"1,395","1,443",78
10102,46 Rue des Ponts,CROISSY-SUR-SEINE,Not available,Not available,78290,Not available,Not available,78
10103,46 RUE DES PONTS,CROISSY SUR SEINE,"1,429","1,354",78290,Not available,"1,539",78
10104,45 Avenue de la Maladrerie,Poissy,Not available,Not available,78300,Not available,Not available,78
10105,Rue de la Reine Blanche,Carrières-sous-Poissy,"1,305","1,239",78300,"1,335",Not available,78
10106,20 Boulevard Gambetta,POISSY,Not available,Not available,78300,Not available,Not available,78
10107,45 Avenue de la Maladrerie,POISSY,Not available,Not available,78300,Not available,Not available,78
10108,45 AV DE LA MALADRERIE,POISSY,"1,439","1,364",78300,Not available,"1,549",78
10109,RN10,Coignières,Not available,"1,243",78310,"1,347","1,388",78
10110,Route Nationale 10,COIGNIèRES,Not available,Not available,78310,Not available,Not available,78
10111,Avenue de Langres,MAUREPAS,Not available,Not available,78310,Not available,Not available,78
10112,AVENUE DE LANGRES,MAUREPAS,"1,438","1,374",78310,Not available,"1,548",78
10113,222/224 ROUTE NATIONALE 10,COIGNIERES,"1,319","1,247",78310,Not available,"1,409",78
10114, Avenue Gutenberg,MAUREPAS,"1,302","1,243",78318,Not available,"1,388",78
10115,3 Rue de Versailles,LE MESNIL-SAINT-DENIS,Not available,"1,362",78320,"1,489",Not available,78
10116,18 Avenue de la République,Fontenay-le-Fleury,Not available,Not available,78330,Not available,Not available,78
10117,AVENUE HENRI BARBUSSE,Les Clayes-sous-Bois,Not available,Not available,78340,Not available,Not available,78
10118,RUE LA POINTE A L' ANGE,LES CLAYES-SOUS-BOIS,Not available,Not available,78340,Not available,Not available,78
10119,Avenue Henri Barbusse,Les Clayes-sous-Bois,"1,455","1,389",78340,Not available,Not available,78
10120,RUE DE LA POINTE DE L'ANGE- RD,LES CLAYES SOUS BOIS,"1,422","1,359",78340,Not available,"1,532",78
10121,AUTOROUTE A 86,Jouy-en-Josas,Not available,Not available,78350,Not available,Not available,78
10122,AUTOROUTE A86,JOUY EN JOSAS,"1,329","1,254",78350,Not available,"1,422",78
10123,280 Avenue Gabriel Péri,MONTESSON,Not available,"1,249",78360,"1,340","1,419",78
10124,40 Avenue Gabriel Péri,MONTESSON,"1,349","1,249",78360,Not available,"1,419",78
10125,150 Avenue Paul Doumer,MONTESSON,Not available,Not available,78360,Not available,Not available,78
10126,150 AVE PAUL DOUMER,MONTESSON,"1,345","1,252",78360,Not available,"1,429",78
10127,centre commerciale Brigitte,PLAISIR,"1,299","1,222",78370,Not available,"1,383",78
10128,CD 161,PLAISIR,Not available,"1,245",78370,"1,359","1,379",78
10129,16 Rue de la Gare,Plaisir,Not available,Not available,78370,Not available,Not available,78
10130,58 Quai Boissy d'Anglas,BOUGIVAL,Not available,Not available,78380,Not available,Not available,78
10131,12 Avenue Jean Moulin,Bougival,Not available,Not available,78380,Not available,Not available,78
10132,12 Avenue Jean Moulin,BOUGIVAL,"1,469","1,369",78380,Not available,Not available,78
10133,58 QUAI BOISSY D'ANGLAS,BOUGIVAL,"1,333","1,257",78380,Not available,"1,413",78
10134,41 Avenue Paul Vaillant-Couturier,BOIS-D'ARCY,Not available,Not available,78390,Not available,Not available,78
10135,11 Avenue Jean Jaurès,Bois-d'Arcy,"1,289","1,245",78390,Not available,"1,379",78
10136,RN 12 ROUTE DE DREUX,BOIS D ARCY,"1,432","1,354",78390,Not available,Not available,78
10137,41 BIS RUE PAUL VAILLANT COUTURI,BOIS D ARCY,Not available,Not available,78390,Not available,Not available,78
10138,40 Avenue du Maréchal Foch,Chatou,"1,439","1,325",78400,Not available,"1,549",78
10139,133 AV DU MARECHAL FOCH,CHATOU,Not available,Not available,78400,Not available,Not available,78
10140,133 AV DU MARECHAL FOCH,CHATOU,"1,438","1,364",78400,Not available,"1,548",78
10141,Route Renault,FLINS-SUR-SEINE,"1,319","1,247",78410,"1,371","1,401",78
10142,CD 113 AVENUE DE L'UNION,Aubergenville,Not available,Not available,78410,Not available,Not available,78
10143,CD113 AVENUE DE L'UNION,AUBERGENVILLE,"1,417","1,354",78410,Not available,"1,527",78
10144,104 Route de Chatou,Carrières-sur-Seine,Not available,Not available,78420,Not available,Not available,78
10145,104 Route de Chatou,CARRIèRES-SUR-SEINE,"1,489","1,389",78420,Not available,"1,499",78
10146,9 Quai Conti,LOUVECIENNES,Not available,Not available,78430,Not available,Not available,78
10147,9 Quai Conti,Louveciennes,Not available,Not available,78430,Not available,Not available,78
10148,9 TER QUAI CONTI RN 13,LOUVECIENNES,"1,419","1,369",78430,Not available,"1,529",78
10149,Avenue de Paris,GARGENVILLE,Not available,"1,230",78440,"1,371","1,397",78
10150,Avenue Nagelmackers.,VILLEPREUX,Not available,"1,249",78450,"1,389","1,415",78
10151,PLACE DE BEAUPLAN,SAINT-RéMY-LèS-CHEVREUSE,Not available,"1,259",78470,"1,365","1,399",78
10152, Rue des Rosiers,VERNEUIL-SUR-SEINE,"1,314","1,241",78480,Not available,"1,400",78
10153,7 AV GEORGES CLEMENCEAU,Verneuil-sur-Seine,Not available,Not available,78480,Not available,Not available,78
10154,7 AV GEORGES CLEMENCEAU,VERNEUIL SUR SEINE,"1,462","1,374",78480,Not available,"1,572",78
10155,av arbre quenée,Méré,"1,369","1,302",78490,"1,413","1,444",78
10156,AVENUE ROBERT SHUMANN,SARTROUVILLE,"1,324","1,252",78500,"1,360","1,413",78
10157,80 Avenue Maurice Berteaux,SARTROUVILLE,Not available,Not available,78500,Not available,Not available,78
10158,60 Avenue de la Paix,Limay,Not available,Not available,78520,Not available,Not available,78
10159,ROUTE NATIONALE 190,LIMAY,"1,319","1,247",78520,"1,363","1,401",78
10160,60 Avenue de la Paix,LIMAY,Not available,Not available,78520,Not available,Not available,78
10161,60 AV.DE LA PAIX,LIMAY,"1,322","1,252",78520,Not available,"1,409",78
10162,Avenue guyemer,BUC,"1,312","1,265",78530,"1,355","1,391",78
10163,Rue de la Grosse Pierre,VERNOUILLET,"1,308","1,242",78540,"1,338",Not available,78
10164,RN12 E12-LE VAL RAYMOND,Maulette,"1,470","1,410",78550,"1,510","1,550",78
10165,RN 12 - LA PRAIRIE,MAULETTE,"1,470","1,410",78550,"1,510",Not available,78
10166,Route de Gambais,Maulette,"1,315","1,239",78550,"1,352","1,384",78
10167,Lieu-dit La Porte d'Épernon,Maulette,Not available,"1,269",78550,"1,465","1,499",78
10168,22 avenue Général Annel,Maulette,Not available,Not available,78550,Not available,Not available,78
10169,22 AVENUE GERARD ANNEL - D912,MAULETTE,"1,322","1,257",78550,Not available,Not available,78
10170,"4, rue de Simon Vouet RN13",LE PORT MARLY,Not available,Not available,78560,Not available,Not available,78
10171,4 AVENUE SIMON VOUET,LE PORT MARLY,"1,325","1,252",78560,Not available,"1,412",78
10172,CD55 ROUTE DE POISSY CHANTELOUP,Andrésy,"1,433","1,408",78570,Not available,"1,503",78
10173,44 Rue du Maréchal Foch,Andrésy,Not available,Not available,78570,Not available,Not available,78
10174, Rue de Triel,ANDRéSY,Not available,"1,339",78570,"1,429","1,459",78
10175,67 Boulevard Paul Barre,MAULE,Not available,"1,469",78580,"1,574","1,723",78
10176,3 rue andre lebourblanc,Noisy-le-Roi,Not available,Not available,78590,Not available,Not available,78
10177,101 AVENUE DE POISSY,LE MESNIL-LE-ROI,Not available,Not available,78600,Not available,Not available,78
10178,18 Avenue du Général de Gaulle,Maisons-Laffitte,"1,459","1,369",78600,Not available,Not available,78
10179,1 Rue du Haut de la Girouette,LE MESNIL-LE-ROI,Not available,Not available,78600,Not available,Not available,78
10180,101 AV.DE POISSY - RN.306,LE MESNIL LE ROI,Not available,"1,272",78600,Not available,Not available,78
10181,23 Rue de Paris,LE PERRAY-EN-YVELINES,Not available,Not available,78610,Not available,Not available,78
10182,57 Rue de Chartres,LE PERRAY-EN-YVELINES,"1,336","1,261",78610,"1,379","1,423",78
10183,CC ART DE VIVRE - CD 113,Orgeval,Not available,Not available,78630,Not available,Not available,78
10184,A 13 - Aire Morainvilliers Sud R,Morainvilliers,Not available,Not available,78630,Not available,Not available,78
10185,AUTOROUTE A 13 - PARIS-ROUEN,ORGEVAL,Not available,Not available,78630,Not available,Not available,78
10186,116 Avenue Pasteur,Orgeval,"1,418","1,372",78630,Not available,"1,488",78
10187,1986 ROUTE DES QUARANTES SOUS,Orgeval,Not available,Not available,78630,Not available,Not available,78
10188,AUTOROUTE A13 - AIRE DE MORAINVILLIERS SUD,MORAINVILLIERS,"1,499","1,409",78630,Not available,"1,609",78
10189,AUTOROUTE A13 - AIRE DE MORAINVILLIERS NORD,MORAINVILLIERS,"1,499","1,409",78630,Not available,"1,609",78
10190,CC ART DE VIVRE - CD 113,ORGEVAL,"1,319","1,247",78630,Not available,"1,409",78
10191,ROUTE DE 40 SOUS - RN113,ORGEVAL,"1,319","1,247",78630,Not available,"1,409",78
10192,RD.191,Beynes,"1,449","1,374",78650,Not available,"1,559",78
10193,RN 10 HAMEAU DE L'ABBE,Prunay-en-Yvelines,Not available,Not available,78660,Not available,Not available,78
10194,1 Rue des Boinville,Ablis,Not available,"1,299",78660,"1,429","1,479",78
10195,RN 10 HAMEAU DE L'ABBE,PRUNAY EN YVELINES,"1,437","1,379",78660,Not available,"1,547",78
10196,ROUTE DE GARGENVILLE,Épône,Not available,Not available,78680,Not available,Not available,78
10197,30 Avenue du Professeur Emile SERGENT,ÉPôNE,"1,414","1,337",78680,Not available,"1,524",78
10198,Route de Gargenville,Épône,Not available,Not available,78680,Not available,Not available,78
10199,ROUTE DE GARGENVILLE,EPONE,"1,329","1,254",78680,Not available,"1,409",78
10200,37 Route Nationale 10 MAISON NEUVE,LES ESSARTS-LE-ROI,Not available,Not available,78690,Not available,Not available,78
10201,lieudit le village,Les Essarts-le-Roi,Not available,"1,260",78690,"1,390","1,420",78
10202,37- RN 10,LES ESSARTS LE ROI,"1,319","1,247",78690,Not available,Not available,78
10203,109 Rue de l'Ambassadeur,CONFLANS-SAINTE-HONORINE,"1,304","1,243",78700,Not available,"1,388",78
10204,10 Place de la Liberté et du 8 Mai 1945,Conflans-Sainte-Honorine,Not available,"1,259",78700,"1,379","1,434",78
10205,188 Avenue du Maréchal Foch,CONFLANS-SAINTE-HONORINE,"1,417","1,327",78700,Not available,"1,527",78
10206,HAUTES COUTURES,Conflans-Sainte-Honorine,Not available,Not available,78700,Not available,Not available,78
10207,184 RN HAUTES COUTURES,CONFLANS STE HONORINE,Not available,Not available,78700,Not available,Not available,78
10208,Rue des Hautes Coutures,Conflans-Sainte-Honorine,"1,459","1,379",78700,Not available,Not available,78
10209,Rue des Hautes Coutures,Conflans-Sainte-Honorine,"1,459","1,379",78700,Not available,Not available,78
10210,Rue des Belles Hâtes,CONFLANS-SAINTE-HONORINE,Not available,"1,259",78702,"1,379","1,415",78
10211,A13 AIRE DE ROSNY,Rosny-sur-Seine,Not available,Not available,78710,Not available,Not available,78
10212,A13 AIRE DE ROSNY,ROSNY-SUR-SEINE,"1,540","1,410",78710,Not available,"1,640",78
10213,aire de Rosny Sud,ROSNY SUR SEINE,"1,497","1,436",78710,Not available,"1,603",78
10214,75 BOULEVARD ROGER SALENGRO,MANTES LA VILLE,Not available,Not available,78711,Not available,Not available,78
10215,77 BOULEVARD ROGER SALENGRO,MANTES LA VILLE,Not available,"1,349",78711,"1,499",Not available,78
10216,Rue du Docteur Rémond,Saint-Arnoult-en-Yvelines,"1,324","1,254",78730,Not available,"1,398",78
10217,32 Route du Pontel,JOUARS-PONTCHARTRAIN,Not available,Not available,78760,Not available,Not available,78
10218,32 ROUTE DU PONTEL,JOUARS PONTCHARTRAIN,"1,324","1,262",78760,Not available,"1,409",78
10219,4 Route de VERSAILLES,Thoiry,"1,386","1,282",78770,"1,421","1,459",78
10220,108 Boulevard Émile Zola,HOUILLES,"1,303","1,243",78800,Not available,"1,387",78
10221,134 Boulevard Henri Barbusse,HOUILLES,Not available,Not available,78800,Not available,Not available,78
10222,84 Boulevard Henri Barbusse,HOUILLES,"1,450","1,400",78800,"1,490","1,530",78
10223,138 BOULEVARD JEAN JAURES,Houilles,"1,352","1,257",78800,Not available,"1,436",78
10224,136 RUE HENRI BARBUSSE,HOUILLES,"1,324","1,252",78800,Not available,"1,413",78
10225,"233, Avenue de Paris",Juziers,"1,312","1,220",78820,Not available,"1,397",78
10226,Rue des Voies Vaches,FRENEUSE,Not available,"1,247",78840,"1,362","1,384",78
10227,2 Rue Charles de Gaulle,FRENEUSE,"1,319","1,247",78840,"1,362","1,384",78
10228,PLACE JOEL LE THEULE,MONTIGNY-LE-BRETONNEUX,"1,289","1,245",78885,"1,349","1,379",78
10229,29 ROUTE DE LA GARE,Garancières,"1,309","1,231",78890,"1,390","1,393",78
10230,Route de Béhoust,Orgerus,"1,310","1,232",78910,Not available,"1,394",78
10231,Rue du Marcault,Ecquevilly,"1,459","1,379",78920,Not available,"1,464",78
10232, Chemin du Roy,LA QUEUE-LES-YVELINES,"1,314","1,253",78940,Not available,"1,399",78
10233,"55, Route d'Andresy",Carrières-sous-Poissy,"1,305","1,239",78955,"1,335","1,399",78
10234,RUE AUX FLEURS,Voisins-le-Bretonneux,"1,325","1,249",78960,"1,369","1,399",78
10235,CD 36,Voisins-le-Bretonneux,"1,459","1,379",78960,Not available,Not available,78
10236,6 AVENUE DE LA GARE,MéZIèRES-SUR-SEINE,Not available,"1,254",78970,"1,396","1,426",78
10237,31 rue René Dhal,Bréval,Not available,"1,259",78980,"1,379","1,409",78
10238,39 ROUTE DE MANTES,LONGNES,"1,442","1,344",78980,Not available,Not available,78
10239,Rond point de l'hotel de ville,ÉLANCOURT,Not available,Not available,78990,Not available,Not available,78
10240, Rue du Fond des Roches,ÉLANCOURT,Not available,"1,299",78990,"1,289",Not available,78
10241,34 Route de Trappes,ELANCOURT,Not available,Not available,78990,Not available,Not available,78
10242,L Agiot rte Nationale 10,Élancourt,Not available,Not available,78990,Not available,Not available,78
10243,ROND-POINT DES SEPT MARES,ELANCOURT,"1,324","1,247",78990,Not available,"1,409",78
10244,80 Avenue Saint-Jean d'Angély,NIORT,"1,309","1,209",79000,"1,345",Not available,79
10245,Boulevard de l'Atlantique,NIORT,Not available,"1,209",79000,"1,321","1,383",79
10246,222 Avenue de Paris,NIORT,Not available,Not available,79000,Not available,Not available,79
10247,226 Avenue de la Rochelle,Niort,Not available,Not available,79000,Not available,Not available,79
10248,232 Avenue de Paris,Niort,"1,339","1,254",79000,Not available,"1,449",79
10249,122 Avenue de la Rochelle,NIORT,Not available,Not available,79000,Not available,Not available,79
10250,202 Avenue de la Rochelle,Niort,Not available,Not available,79000,Not available,Not available,79
10251,358 Route d'Aiffres,NIORT,"1,281","1,204",79000,"1,321",Not available,79
10252,5 Rue Jules Ferry,Niort,Not available,"1,230",79000,"1,369","1,399",79
10253,130 Avenue de Nantes,NIORT,Not available,"1,259",79000,"1,429","1,449",79
10254,202 Avenue de la Rochelle,NIORT,"1,389","1,259",79000,Not available,"1,489",79
10255,122 AVENUE DE LA ROCHELLE,NIORT,"1,302","1,219",79000,Not available,"1,406",79
10256,68 Rue de Fontenay,Niort,Not available,"1,216",79004,"1,344","1,383",79
10257,c commercial geant casino route de paris,NIORT CEDEX 9,"1,293","1,209",79025,Not available,"1,415",79
10258,"580, avenue de Paris",Niort,"1,281","1,204",79025,"1,321",Not available,79
10259,BD PORT GENTIL,THOUARS,"1,299","1,224",79100,Not available,"1,379",79
10260,50 Route de Parthenay,SAINT-JEAN-DE-THOUARS,Not available,"1,399",79100,"1,459",Not available,79
10261,Route de Saumur,THOUARS,"1,299","1,224",79100,"1,341","1,379",79
10262,22 Boulevard Jacques Menard,THOUARS,Not available,"1,359",79100,"1,484","1,544",79
10263,17 Place Cail,CHEF-BOUTONNE,"1,325","1,219",79110,Not available,"1,399",79
10264,55 route de Niort,FONTENILLE-ST-MARTIN-D'ENTRAIGUE,Not available,"1,289",79110,"1,429","1,459",79
10265,6 avenue Louis Doignon,CHEF-BOUTONNE,"1,319","1,219",79110,Not available,"1,389",79
10266,23 route de Melle,LEZAY,"1,359","1,239",79120,"1,312","1,419",79
10267,PLACE DU MARCHE,SECONDIGNY,Not available,"1,229",79130,"1,339","1,399",79
10268,BOULEVARD GEORGES POMPIDOU,Cerizay,"1,335","1,231",79140,"1,363","1,409",79
10269,Avenue de la Gare,CERIZAY,Not available,"1,322",79140,"1,454",Not available,79
10270,Avenue Camille Jouffrault,Argenton-les-Vallées,Not available,"1,249",79150,"1,399","1,419",79
10271,16 ROUTE DE NIORT,COULONGES-SUR-L'AUTIZE,"1,299","1,229",79160,"1,339","1,389",79
10272,A83 - AIRE DE LA CANEPETIERE,Faye-sur-Ardin,"1,484","1,390",79160,Not available,"1,594",79
10273,AUTOROUTE A83 AIRE DE LA CHATEAUDRIE,Villiers-en-Plaine,"1,486","1,390",79160,Not available,"1,592",79
10274,Rue de la Gare,COULONGES-SUR-L'AUTIZE,Not available,Not available,79160,Not available,Not available,79
10275,Avenue de Royan,Brioux-sur-Boutonne,Not available,"1,245",79170,"1,368",Not available,79
10276,659 Route de Paris,CHAURAY,Not available,Not available,79180,Not available,Not available,79
10277,"659, RTE DE PARIS",CHAURAY,"1,293","1,214",79180,Not available,"1,406",79
10278,245 BOULEVARD DES TILLEULS,CHAURAY,Not available,"1,239",79180,"1,369","3,99",79
10279,Route de Montalembert,SAUZé-VAUSSAIS,"1,325","1,223",79190,"1,369","1,399",79
10280,1 Avenue François Mitterrand,Parthenay,Not available,"1,219",79200,"1,339","1,369",79
10281,Route de Bressuire,CHâTILLON-SUR-THOUET,Not available,"1,219",79200,"1,339","1,369",79
10282,BOULEVARD DU THOUET,Châtillon-sur-Thouet,Not available,"1,319",79200,"1,499","1,523",79
10283,20 Boulevard Georges Clemenceau,PARTHENAY,"1,440","1,380",79200,Not available,"1,520",79
10284,27 AVENUE PIERRE ABELIN,CHATELLERAULT,"1,440","1,390",79200,"1,480","1,520",79
10285,46 route de ST-MAIXENT,POMPAIRE,Not available,"1,219",79200,"1,349","1,379",79
10286,58 RUE LEONARD DE VINCI,PARTHENAY,"1,309","1,219",79208,"1,339","1,369",79
10287,Rue de la Distillerie,Mauzé-sur-le-Mignon,"1,266","1,205",79210,Not available,"1,346",79
10288,"50, RUE DE LA GRANGE LUCAS",CHAMPDENIERS-SAINT-DENIS,Not available,"1,219",79220,"1,349","1,399",79
10289,AUTOROUTE A 10,Vouillé,Not available,Not available,79230,Not available,Not available,79
10290,AUTOROUTE A 10,Aiffres,Not available,Not available,79230,Not available,Not available,79
10291,1675 Route de Niort,AIFFRES,Not available,"1,370",79230,"1,480",Not available,79
10292,A10 Aire de Poitou Charentes,Aiffres,"1,486","1,449",79230,Not available,"1,592",79
10293,AUTOROUTE A10 - AIRE DE POITOU CHARENTE,VOUILLE,"1,484","1,394",79230,Not available,"1,594",79
10294,Rue de la Taillée,L'Absie,Not available,Not available,79240,Not available,Not available,79
10295,2 rue de la taillee,L'Absie,"1,349","1,279",79240,"1,399",Not available,79
10296,LES 2 VILLAGES,NUEIL-LES-AUBIERS,Not available,"1,207",79250,"1,314","1,358",79
10297, Allée de la Communauté,LA CRèCHE,Not available,"1,249",79260,"1,389","1,409",79
10298,27 Boulevard de l'Europe,BRESSUIRE,"1,339","1,231",79300,"1,351",Not available,79
10299,13 Rue des Joncs,Bressuire,Not available,"1,231",79300,"1,351","1,391",79
10300, Boulevard de Thouars,BRESSUIRE,Not available,"1,231",79300,"1,351","1,391",79
10301,ECHANGEUR NORD,MAZIERES EN GATINE,"1,399","1,314",79310,Not available,"1,509",79
10302,20 AVENUE DE PARIS,Moncoutant,"1,339","1,225",79320,Not available,"1,399",79
10303,Avenue des Platanes,SAINT-VARENT,Not available,"1,225",79330,"1,350","1,390",79
10304,1 impasse des Acacias,BEAUVOIR-SUR-NIORT,"1,299","1,219",79360,"1,339",Not available,79
10305,22 rue des Acacias,Celles-sur-Belle,"1,295","1,223",79370,Not available,"1,378",79
10306,39 rue rené gaillard,Mougon,Not available,"1,275",79370,"1,459","1,479",79
10307,30 Place de l#039;Hôtel de Ville,Thénezay,Not available,Not available,79390,Not available,Not available,79
10308,30 Place de l'Hôtel de Ville,THENEZAY,Not available,"1,299",79390,"1,479","1,499",79
10309,RN 11 - ROUTE DE NIORT,AZAY-LE-BRûLé,Not available,Not available,79400,Not available,Not available,79
10310,la Plaine d'Azia,Azay-le-Brûlé,"1,293","1,214",79400,"1,360","1,380",79
10311,7 voie Charles VII,Saint-Maixent-l'École,"1,301","1,226",79400,Not available,"1,358",79
10312,RUE DE LA SABLIERE,ÉCHIRé,"1,281","1,204",79410,"1,321","1,379",79
10313,23 ROUTE DE BRESSUIRE,La Chapelle-Saint-Laurent,Not available,"1,340",79430,"1,490",Not available,79
10314,AV DU MARAIS POITEVIN,Magné,"1,289","1,204",79460,"1,329","1,379",79
10315,Route de Limoges,MELLE,Not available,Not available,79500,Not available,Not available,79
10316, Avenue Clément Pineau,SAINT-LéGER-DE-LA-MARTINIèRE,"1,319","1,219",79500,Not available,"1,399",79
10317,D948,Chail,Not available,"1,360",79500,"1,440",Not available,79
10318,LA COLONNE,MELLE,Not available,"1,299",79500,"1,444",Not available,79
10319,41 route de Poitiers ,Saint-Léger-de-la-Martinière,Not available,"1,219",79500,"1,365","1,399",79
10320,Avenue de Nantes à Limoges,Melle,Not available,"1,199",79500,"1,359","1,389",79
10321,Rue du Pont Cadoret,Argenton-les-Vallées,Not available,"1,360",79510,"1,400",Not available,79
10322,11 route de Thouars,Saint-Jouin-de-Marnes,Not available,"1,350",79600,"1,480","1,500",79
10323,Route de Poitiers,Airvault,Not available,"1,229",79600,"1,329","1,389",79
10324,38 route de Poitiers,MAULEON,"1,339","1,219",79700,"1,351","1,391",79
10325,autoroute A10,PAMPROUX,Not available,Not available,79800,Not available,Not available,79
10326,A10 Aire de Rouillé Pamproux,LA MOTHE-SAINT-HéRAY,Not available,Not available,79800,Not available,Not available,79
10327,A10 AIRE DE ROUILLE PAMPROUX SUD,Pamproux,"1,484","1,394",79800,Not available,"1,594",79
10328,AUTOROUTE A10 - AIRE DE ROUILLÉ PAMPROUX NORD,PAMPROUX,"1,474","1,384",79800,Not available,"1,584",79
10329,Route de Saint-Maixent,La Mothe-Saint-Héray,Not available,"1,227",79800,"1,391","1,412",79
10330,81 Route d'Abbeville,AMIENS,Not available,Not available,80000,Not available,Not available,80
10331,45 Rue de Rouen,Amiens,Not available,Not available,80000,Not available,Not available,80
